,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
435,"Johnny Depp, Aaron Eckhart, Michael Rispoli, Amber Heard",2 wins & 4 nominations.,"$13,000,000.00","USA, UK",14 Feb 2012,Bruce Robinson,,"Comedy, Drama","English, Spanish, German",56,American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between island culture and the expatriates who live there.,https://m.media-amazon.com/images/M/MV5BMTM5ODA4MjYxM15BMl5BanBnXkFtZTcwMTM3NTE5Ng@@._V1_SX300.jpg,The Film District,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",28 Oct 2011,True,119 min,,The Rum Diary,movie,http://www.rumdiarythemovie.com/,"Bruce Robinson (screenplay), Hunter S. Thompson (novel)",2011,tt0376136,6.2,"94,139",,
436,"Hugh Dancy, Maggie Gyllenhaal, Jonathan Pryce, Felicity Jones",2 nominations.,"$1,700,000","UK, France, Germany, Switzerland, Luxembourg",18 Sep 2012,Tanya Wexler,,"Comedy, Romance",English,53,The truth of how Mortimer Granville devised the invention of the first vibrator in the name of medical science.,https://m.media-amazon.com/images/M/MV5BMjI0NDExNjcwMV5BMl5BanBnXkFtZTcwOTU4Mzg2Nw@@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",14 Dec 2011,True,100 min,,Hysteria,movie,http://www.facebook.com/Hysteriamovie,"Stephen Dyer (story), Jonah Lisa Dyer (story), Stephen Dyer (screenplay), Jonah Lisa Dyer (screenplay), Howard Gensler (original story)",2011,tt1435513,6.7,"28,765",,
437,"Elias Toufexis, Stephen Shellen, Andreas Apergis, Michelle Boback",1 win & 11 nominations.,N/A,Canada,N/A,"Jean-François Dugas, Kody Sabourin",,"Action, Adventure, Sci-Fi",English,N/A,"After a shadowy black ops team kidnaps several scientists security manager Adam Jensen was sworn to protect, he must harness the power of his new-found cybernetic augmentations to save their lives.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3ODM4NDkyNl5BMl5BanBnXkFtZTgwNjgwNzg2MDE@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",23 Aug 2011,True,N/A,,Deus Ex: Human Revolution,game,N/A,"Mary DeMarle (story designer), Annakin Slayd (dialogue writer), Lucien Soulban (external game writer), James Swallow",2011,tt1319708,8.7,"4,182",,
438,"Jason Momoa, Stephen Lang, Rachel Nichols, Ron Perlman",2 nominations.,"$21,300,000",USA,22 Nov 2011,Marcus Nispel,,"Action, Adventure, Fantasy",English,36,A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.,https://m.media-amazon.com/images/M/MV5BMTQ1NDUyODk5NF5BMl5BanBnXkFtZTcwODk0MjIwNg@@._V1_SX300.jpg,Lionsgate,R,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",19 Aug 2011,True,113 min,,Conan the Barbarian,movie,http://www.ConanTheBarbarianIn3D.com/,"Thomas Dean Donnelly, Joshua Oppenheimer, Sean Hood, Robert E. Howard (character of Conan)",2011,tt0816462,5.2,"90,068",,
439,"Samuel L. Jackson, Tommy Lee Jones",1 win & 7 nominations.,N/A,USA,07 Feb 2012,Tommy Lee Jones,,Drama,English,N/A,"Through a chance encounter, two men of opposing ideologies deliberate spiritual, philosophical, and profound matters in a New York City apartment.",https://m.media-amazon.com/images/M/MV5BMTM3MjUyMTY1MV5BMl5BanBnXkFtZTcwNzE0MDQ0NA@@._V1_SX300.jpg,HBO,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",12 Feb 2011,True,91 min,,The Sunset Limited,movie,http://www.hbo.com/movies/sunset-limited/index.html,"Cormac McCarthy, Cormac McCarthy (play)",2011,tt1510938,7.4,"25,746",,
440,"Hilmar Guðjónsson, Sveinn Ólafur Gunnarsson, Þorsteinn Bachmann, Valgerður Rúnarsdóttir",6 wins & 15 nominations.,N/A,Iceland,25 Mar 2013,Hafsteinn Gunnar Sigurðsson,,"Comedy, Drama",Icelandic,N/A,Two employees of the Icelandic Road Administration spend the summer painting lines on the winding roads as they both find themselves at a crossroads in their lives.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzczNDc4OV5BMl5BanBnXkFtZTgwNTg1MzE1MTE@._V1_SX300.jpg,N/A,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",02 Sep 2011,True,84 min,,Either Way,movie,N/A,"Sveinn Ólafur Gunnarsson (story), Hafsteinn Gunnar Sigurðsson (screenplay), Hafsteinn Gunnar Sigurðsson (story)",2011,tt2009643,6.7,494,,
441,"Payman Maadi, Leila Hatami, Sareh Bayat, Shahab Hosseini",Won 1 Oscar. Another 82 wins & 45 nominations.,"$6,700,000","Iran, France",21 Aug 2012,Asghar Farhadi,,"Drama, Thriller",Persian,95,A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.,https://m.media-amazon.com/images/M/MV5BMTYzMzU4NDUwOF5BMl5BanBnXkFtZTcwMTM5MjA5Ng@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",16 Mar 2011,True,123 min,,A Separation,movie,http://sonyclassics.com/aseparation/,Asghar Farhadi,2011,tt1832382,8.3,"192,815",,
442,"Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson",N/A,"$24,600,000",USA,29 Nov 2011,Jesse Peretz,,"Comedy, Drama",English,60,A comedy centered on an idealist who barges into the lives of his three sisters.,https://m.media-amazon.com/images/M/MV5BMTU3NjM3Mzg0Ml5BMl5BanBnXkFtZTcwOTk4MDI3NQ@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",26 Aug 2011,True,90 min,,Our Idiot Brother,movie,http://www.ouridiotbrother.com/,"Jesse Peretz (story), Evgenia Peretz (story), David Schisgall (story), Evgenia Peretz (screenplay), David Schisgall (screenplay)",2011,tt1637706,6.4,"80,191",,
443,"Louise Grinberg, Juliette Darche, Roxane Duran, Esther Garrel",3 wins & 6 nominations.,"$15,002",France,14 Jan 2013,"Delphine Coulin, Muriel Coulin",,Drama,"French, English",61,"When a rebellious teenager finds out that she is already eight weeks pregnant, she forms a pact with sixteen of her classmates to get pregnant simultaneously, raise their children together, and most of all, be in charge of their lives.",https://m.media-amazon.com/images/M/MV5BMjMxMzAxNDcyNV5BMl5BanBnXkFtZTcwODM4MDQyOA@@._V1_SX300.jpg,Strand Releasing,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",21 Sep 2012,True,86 min,,17 Girls,movie,http://diaphana.fr/film/17-filles,"Delphine Coulin, Muriel Coulin",2011,tt1860152,6.0,"2,960",,
444,"Jade Dornfeld, Amara Zaragoza, James Duval, Eddie Rouse",N/A,N/A,USA,19 Aug 2013,Jay Lee,,"Horror, Thriller",English,N/A,"After accidentally knocking her best friend off a roof, Alyce is haunted by guilt and delves into a brutal nightmare wonderland of sex, drugs and violence, her mind tearing itself apart along with anyone else who gets in her way.",https://m.media-amazon.com/images/M/MV5BNWVkY2QyN2QtYzlmMy00NzhhLThmMzYtNzU3ZTUwNmE0MmU4XkEyXkFqcGdeQXVyNDUxMTg2MTU@._V1_SX300.jpg,Bloody Disgusting/The Collective,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",24 May 2013,True,90 min,,Alyce Kills,movie,http://www.alyceinmurderland.com/,Jay Lee,2011,tt1680051,5.5,"2,715",,
445,"Michelle Pfeiffer, Zac Efron, Charlotte Marshall-Fricker, Fiona Choi",2 wins & 8 nominations.,"$54,538,013",USA,01 May 2012,Garry Marshall,,"Comedy, Romance",English,22,The lives of several couples and singles in New York City intertwine over the course of New Year's Eve.,https://m.media-amazon.com/images/M/MV5BMjI2Mzg2MDQxOV5BMl5BanBnXkFtZTcwNzc3NTY5Ng@@._V1_SX300.jpg,Warner Bros.,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",09 Dec 2011,True,113 min,,New Year's Eve,movie,http://www.newyearseve-movie.com,Katherine Fugate,2011,tt1598822,5.7,"76,112",,
446,"James Woods, John Heard, William Hurt, Erin Dilly",Nominated for 3 Golden Globes. Another 5 wins & 28 nominations.,N/A,USA,12 Jun 2012,Curtis Hanson,,"Biography, Drama, History",English,N/A,Chronicles the financial meltdown of 2008 and centers on Treasury Secretary Henry Paulson.,https://m.media-amazon.com/images/M/MV5BYzdkMDkxMDgtM2YzMi00YTM5LThkNWUtYmZkY2YwOTc4NmM3XkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_SX300.jpg,HBO,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}]",23 May 2011,True,99 min,,Too Big to Fail,movie,N/A,"Peter Gould, Andrew Ross Sorkin (book)",2011,tt1742683,7.3,"13,702",,
447,"William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava",7 wins & 13 nominations.,"$957,752",USA,29 Nov 2011,Mike Cahill,,"Drama, Romance, Sci-Fi",English,66,"On the night of the discovery of a duplicate Earth in the Solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident.",https://m.media-amazon.com/images/M/MV5BMTAzNTIzMjkxNjJeQTJeQWpwZ15BbWU3MDEwNDQ2OTU@._V1_SX300.jpg,Fox Searchlight,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",12 Oct 2011,True,92 min,,Another Earth,movie,http://www.foxsearchlight.com/anotherearth/,"Mike Cahill, Brit Marling",2011,tt1549572,7.0,"84,822",,
448,"Jason Trost, Lucas Till, James Remar, Sophie Merkley",N/A,N/A,USA,29 Jan 2013,Jason Trost,,"Sci-Fi, Thriller",English,N/A,Four Super Heroes find themselves abducted by their Arch Nemesis and are forced to compete in a series of challenges in order to save an abandoned town full of kidnapped innocent civilians.,https://m.media-amazon.com/images/M/MV5BMjAxNzc3NTg4NF5BMl5BanBnXkFtZTcwODQ5MTY2OA@@._V1_SX300.jpg,Image Entertainment,Unrated,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",04 Jan 2013,True,78 min,,All Superheroes Must Die,movie,http://www.facebook.com/pages/VS/204583629583065,Jason Trost,2011,tt1836212,4.0,"1,958",,
449,"Brian Cox, Mark Gibson, Dee Wallace, Bill Moseley",1 win.,N/A,Canada,19 Jun 2012,John Geddes,,"Drama, Horror",English,N/A,A young man's struggle to survive in the aftermath of a deadly undead outbreak during the American Civil War.,https://m.media-amazon.com/images/M/MV5BNGI0OTQyZmUtYTQ0ZC00ODYwLWJlMTQtYzA0MTlkMDFmNzk5XkEyXkFqcGdeQXVyNDUxMTg2MTU@._V1_SX300.jpg,Bloody Disgusting,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",29 Jun 2012,True,114 min,,Exit Humanity,movie,http://www.exithumanity.com/,John Geddes,2011,tt1781812,5.3,"4,164",,
450,"Jason Statham, Clive Owen, Robert De Niro, Dominic Purcell",2 wins & 7 nominations.,"$25,093,607","UK, Australia",10 Jan 2012,Gary McKendry,,"Action, Crime, Thriller","English, Arabic, French, Spanish",44,"When his mentor is taken captive by a disgraced Arab sheik, a killer-for-hire is forced into action. His mission: kill three members of Britain's elite Special Air Service responsible for the death of his sons.",https://m.media-amazon.com/images/M/MV5BMTc4MDAxMjAzNV5BMl5BanBnXkFtZTcwNTY3ODg3NQ@@._V1_SX300.jpg,Open Road Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",23 Sep 2011,True,116 min,,Killer Elite,movie,http://www.KillerElite.com,"Matt Sherring (screenplay), Ranulph Fiennes (book)",2011,tt1448755,6.5,"116,908",,
451,"Nikohl Boosheri, Sarah Kazemy, Reza Sixo Safai, Soheil Parsa",11 wins & 8 nominations.,"$452,602","France, USA, Iran",13 Dec 2011,Maryam Keshavarz,,Drama,"Persian, English, French",65,A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's dangerous obsession.,https://m.media-amazon.com/images/M/MV5BMTc5NjI5MzA3OV5BMl5BanBnXkFtZTcwOTgxNzcyNg@@._V1_SX300.jpg,Roadside Attractions,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",08 Feb 2012,True,107 min,,Circumstance,movie,http://www.takepart.com/circumstance,Maryam Keshavarz,2011,tt1684628,5.9,"7,008",,
452,"Nick McKinlay, Paula Brancati, Kyle Mac, Kristen Gutoskie",N/A,N/A,Canada,N/A,Sean Cisterna,,Comedy,English,N/A,"The funny, quirky story of Darryl Strozka, an ambitionless 24-year old who travels hundreds of miles in a wagon hooked onto the back of his friend's electric wheelchair, in hopes of tracking down his childhood crush.",https://images-na.ssl-images-amazon.com/images/M/MV5BNDczMDAzNDIwOV5BMl5BanBnXkFtZTcwOTAwMzQzNg@@._V1_SX300.jpg,Indican Pictures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",22 Sep 2011,True,85 min,,Moon Point,movie,http://www.moonpointmovie.com/,"Robert Lazar, James Luscombe (story editor), Tammy Stone (story editor)",2011,tt1832405,4.9,127,,
453,"Filippo Timi, Stefano Accorsi, Valerio Mastandrea, Valeria Solarino",4 wins & 4 nominations.,N/A,Italy,N/A,Daniele Gaglianone,,Drama,Italian,N/A,"In a hot summer, the lives of the children are about to be changed forever when two girls are found raped and murdered. The children know who the suspect is but knowing that the adults will...",https://images-na.ssl-images-amazon.com/images/M/MV5BYTU5MmI1MWItODY4ZC00MDA3LTgyODAtMmM0MWUwMWI5NTc3XkEyXkFqcGdeQXVyNjI3MTc0OTM@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",02 Sep 2011,True,109 min,,Rust,movie,N/A,"Stefano Massaron (novel), Daniele Gaglianone (screenplay), Giaime Alonge (screenplay), Alessandro Scippa (screenplay)",2011,tt1833781,6.0,370,,
454,"Brian Posehn, Mike Smith, Evan Williams, Jesse Reid",2 wins.,N/A,Canada,09 Sep 2013,Michael Peterson,,Comedy,English,N/A,"Three male college students, must do battle against Derek the Unholy, a dark wizard who is determined to hold onto his title as champion of the Larpers.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODE3OTY0OV5BMl5BanBnXkFtZTcwNzIzNjExOA@@._V1_SX300.jpg,Fresh Dog Productions &amp; Handmutton Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",10 Sep 2013,True,95 min,,Lloyd the Conqueror,movie,N/A,"Andrew Herman, Michael Peterson",2011,tt1675439,5.7,289,,
455,"Anna Paquin, J. Smith-Cameron, Mark Ruffalo, Jeannie Berlin",9 wins & 17 nominations.,"$46,495",USA,10 Jul 2012,Kenneth Lonergan,,Drama,English,61,"A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",https://m.media-amazon.com/images/M/MV5BYWFiMTIyMjEtY2M4ZC00NDlkLWFiMWUtMDdhNTVhMjM0YjU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",01 Jun 2012,True,150 min,,Margaret,movie,http://www.foxsearchlight.com/margaret/,Kenneth Lonergan,2011,tt0466893,6.5,"14,591",,
456,"Andy Lau, Deannie Ip, Hailu Qin, Fuli Wang",32 wins & 24 nominations.,N/A,Hong Kong,26 Feb 2013,Ann Hui,,Drama,"Cantonese, English, Mandarin",78,"After suffering a stroke, an altruistic maid announces that she wants to quit her job and move into an old people's home.",https://m.media-amazon.com/images/M/MV5BMTQ1NDI2OTU5N15BMl5BanBnXkFtZTcwOTAyNzcwOQ@@._V1_SX300.jpg,China Lion Film Distribution,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",09 Mar 2012,True,118 min,,A Simple Life,movie,"http://China Lion Film Distribution, Inc.","Susan Chan, Roger Lee (story), Roger Lee",2011,tt2008006,7.6,"4,771",,
457,"Jack Black, Shirley MacLaine, Matthew McConaughey, Brady Coleman",Nominated for 1 Golden Globe. Another 10 wins & 18 nominations.,"$5,900,000",USA,21 Aug 2012,Richard Linklater,,"Biography, Comedy, Crime, Drama",English,75,"In small-town Texas, an affable mortician strikes up a friendship with a wealthy widow, though when she starts to become controlling, he goes to great lengths to separate himself from her grasp.",https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_SX300.jpg,Millenium Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",22 Jun 2012,True,104 min,,Bernie,movie,http://bernie-the-movie.com/,"Skip Hollandsworth (based on the article in Texas Monthly by), Richard Linklater (screenplay), Skip Hollandsworth (screenplay)",2011,tt1704573,6.8,"53,257",,
458,"Mathieu Amalric, Hafsia Herzi, François Damiens, Karina Testa",3 wins & 4 nominations.,"$16,659",France,07 May 2013,"Antoine Delesvaux, Joann Sfar",,"Animation, Comedy, Fantasy","French, Russian, Hebrew",74,"Set in Algeria in the 1920s, a rabbi's cat who learns how to speak after swallowing the family parrot expresses his desire to convert to Judaism.",https://m.media-amazon.com/images/M/MV5BYjYyNTJjZGEtZDA0OC00NGYwLWIyMzItMzU3OGQwNmU3OTk4XkEyXkFqcGdeQXVyMjE5NjEyMjM@._V1_SX300.jpg,GKIDS,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",01 Jun 2011,True,100 min,,The Rabbi's Cat,movie,http://www.gkids.tv/rabbiscat/,"Sandrina Jardel (screenplay), Joann Sfar (comic book series), Joann Sfar (screenplay)",2011,tt1355638,7.2,"2,852",,
459,"Quim Gutiérrez, Martina García, María Soledad Rodríguez, Jose Luis Garcia",1 win.,N/A,"Colombia, Spain",26 Mar 2012,Andrés Baiz,,"Comedy, Drama, Mystery, Thriller",Spanish,N/A,"Shattered by the unexpected news of their irreversible break-up, an aspiring orchestra conductor is puzzled by his girlfriend's mysterious and seemingly inexplicable case of disappearance. But, can he look beyond the facts?",https://m.media-amazon.com/images/M/MV5BMDU4ZWJjNGItOWVmOC00MDQ4LWExNzEtNzlhMDJmMjc4ZGVmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Fox International,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",16 Sep 2011,True,97 min,,The Hidden Face,movie,http://www.lacaraoculta.es/,"Andrés Baiz (screenplay), Arturo Infante (story), Hatem Khraiche (story), Hatem Khraiche",2011,tt1772250,7.4,"31,054",,
460,"Jay Hayden, Tori White, Scott Lilly, Kathryn Todd Norman",N/A,N/A,USA,16 Apr 2013,Turner Clay,,"Horror, Sci-Fi, Thriller",English,N/A,"Chaos consumes a small town when a chemical facility explodes releasing a deadly toxin. Moments after the leak, the town's residents show signs of mutation, causing the military to ...",https://m.media-amazon.com/images/M/MV5BMjE5OTI5ODY5OF5BMl5BanBnXkFtZTcwMDM3MjUzNw@@._V1_SX300.jpg,Image Entertainment,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",05 Oct 2011,True,90 min,,State of Emergency,movie,http://www.soemovie.com/,Turner Clay,2011,tt1705134,5.3,"2,695",,
461,"Ruth Vega Fernandez, Liv Mjönes, Krister Henriksson, Lena Endre",3 wins & 2 nominations.,N/A,"Sweden, Denmark, Germany",06 Nov 2012,Alexandra-Therese Keining,,"Drama, Romance",Swedish,N/A,A young woman engaged to be married finds herself in an affair with her soon-to-be stepmother's lesbian daughter.,https://m.media-amazon.com/images/M/MV5BMTc1ODY2NDk5OV5BMl5BanBnXkFtZTcwODQ2NDUxNw@@._V1_SX300.jpg,Wolfe Releasing,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",29 Jul 2011,True,105 min,,Kiss Me,movie,N/A,"Alexandra-Therese Keining (screenplay), Josefine Tengblad (idea), Alexandra-Therese Keining (idea)",2011,tt1859522,6.9,"8,306",,
462,"Nina Pearce, Adam Tuominen, Emily Morris, Amy Handley",N/A,N/A,Australia,11 Nov 2013,Clay Glen,,"Drama, Family, Sport",English,N/A,A young girl and her coach overcome adversity to make their way into the National Australian Gymnastics Squad.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MjYwMTIyMV5BMl5BanBnXkFtZTgwODg0NjA2MDE@._V1_SX300.jpg,WARNER BROTHERS PICTURES,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",01 Sep 2015,True,90 min,,A 2nd Chance,movie,https://www.facebook.com/ASecondChancethemovie,Clay Glen,2011,tt2150139,4.9,559,,
463,"Diana Kaarina, Morwenna Banks, Nicole Oliver, Brittney Wilson",N/A,N/A,"USA, Canada",10 Oct 2011,Ezekiel Norton,,"Animation, Family, Fantasy",English,N/A,"Barbie stars as Blair, a kind-hearted girl who is chosen to attend Princess Charm School. In this magical place, she makes new friends and discovers that there's a princess in every girl!",https://m.media-amazon.com/images/M/MV5BMjE2NTA2OTA1OV5BMl5BanBnXkFtZTgwNDQyNjA2MDE@._V1_SX300.jpg,Kidtoon Films,TV-Y,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",13 Sep 2011,True,81 min,,Barbie: Princess Charm School,movie,N/A,"Elise Allen, Kati Rocky (story by)",2011,tt2066832,6.4,"1,504",,
464,"Jet Li, Shengyi Huang, Raymond Lam, Charlene Choi",1 win & 4 nominations.,"$10,575","China, Hong Kong",09 Apr 2013,Siu-Tung Ching,,"Action, Fantasy, Romance",Mandarin,41,A master monk tries to protect a naive young physician from a thousand-year-old snake demon. A contest of psychic powers results in mayhem.,https://m.media-amazon.com/images/M/MV5BMDNlNGI4OTAtYjMxZC00MThhLWIxZmItZDFjOTMxOGEzMzJmXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,Magnolia Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",28 Sep 2011,True,100 min,,The Sorcerer and the White Snake,movie,http://www.facebook.com/SorcererAndTheWhiteSnake,Tan Cheung,2011,tt1857913,5.9,"7,628",,
465,"Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker",1 win & 2 nominations.,"$13,766,014","USA, UK",29 Nov 2011,Lone Scherfig,,"Drama, Romance",English,48,"After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.",https://m.media-amazon.com/images/M/MV5BMTQ3NTg2MDI3NF5BMl5BanBnXkFtZTcwMjc5MTA1NA@@._V1_SX300.jpg,Focus Features,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",19 Aug 2011,True,107 min,,One Day,movie,http://experienceoneday.com/,"David Nicholls (screenplay), David Nicholls (book)",2011,tt1563738,7.0,"126,737",,
466,"Willem Dafoe, Frances O'Connor, Sam Neill, Morgana Davies",4 wins & 23 nominations.,"$176,432",Australia,03 Jul 2012,Daniel Nettheim,,"Adventure, Drama, Thriller",English,63,"Martin, a mercenary, is sent from Europe by a mysterious biotech company to the Tasmanian wilderness on a hunt for the last Tasmanian tiger.",https://m.media-amazon.com/images/M/MV5BNTI4Mzc0MTg4OV5BMl5BanBnXkFtZTcwNTc1NDQzNw@@._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",06 Oct 2011,True,100 min,,The Hunter,movie,http://www.magpictures.com/thehunter/,"Alice Addison (screenplay), Wain Fimeri (original adaptation), Daniel Nettheim (original adaptation), Julia Leigh (based on the novel by)",2011,tt1703148,6.8,"34,646",,
467,"Krysten Ritter, Kate Bosworth, Rachel Bilson, Geoff Stults",N/A,N/A,"USA, Canada",14 Aug 2012,Kat Coiro,,Comedy,English,44,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.",https://m.media-amazon.com/images/M/MV5BMjExOTk3MTcwNV5BMl5BanBnXkFtZTcwMjk1NDU2Nw@@._V1_SX300.jpg,PMK-BNC,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",13 Apr 2012,True,100 min,,L!fe Happens,movie,http://www.lifehappensfilm.com/,"Kat Coiro (screenplay), Krysten Ritter (screenplay)",2011,tt1726589,5.6,"7,154",,
468,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell",Won 5 Oscars. Another 145 wins & 188 nominations.,"$44,667,095","France, USA, Belgium",26 Jun 2012,Michel Hazanavicius,,"Comedy, Drama, Romance","English, French",89,An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.,https://m.media-amazon.com/images/M/MV5BMDUyZWU5N2UtOWFlMy00MTI0LTk0ZDYtMzFhNjljODBhZDA5XkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,The Weinstein Company,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",20 Jan 2012,True,100 min,,The Artist,movie,http://theartistmovie.net,Michel Hazanavicius,2011,tt1655442,7.9,"215,166",,
