,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
524,"Vegar Hoel, Stig Frode Henriksen, Charlotte Frogner, Lasse Valdal",1 win & 1 nomination.,N/A,Norway,23 Feb 2010,Tommy Wirkola,,"Comedy, Horror",Norwegian,61,"A ski vacation turns horrific for a group of medical students, as they find themselves confronted by an unimaginable menace: Nazi zombies.",https://m.media-amazon.com/images/M/MV5BMzZiM2FhOTUtZTE4My00ZDNlLWEyZWItZDBiNDFjZDk2MWE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,IFC,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",09 Jan 2009,True,91 min,,Dead Snow,movie,http://www.dodsno.no/,"Tommy Wirkola, Stig Frode Henriksen",2009,tt1278340,6.3,"60,495",,
525,"William Black, Jimmy Carter, Elijah Cummings, Baron Hill",4 wins & 12 nominations.,"$14,342,792",USA,09 Mar 2010,Michael Moore,,"Documentary, Crime, News","English, Russian, Spanish",61,An examination of the social costs of corporate interests pursuing profits at the expense of the public good.,https://m.media-amazon.com/images/M/MV5BMTYyMTA2MTE4NF5BMl5BanBnXkFtZTcwNTgwMDE4Mg@@._V1_SX300.jpg,Overture Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",02 Oct 2009,True,127 min,,Capitalism: A Love Story,movie,http://www.capitalismalovestory.com/,Michael Moore,2009,tt1232207,7.4,"39,388",,
526,"Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha",Won 1 Golden Globe. Another 12 wins & 25 nominations.,"$277,313,371","USA, Germany",15 Dec 2009,Todd Phillips,,Comedy,English,73,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.",https://m.media-amazon.com/images/M/MV5BNGQwZjg5YmYtY2VkNC00NzliLTljYTctNzI5NmU3MjE2ODQzXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",05 Jun 2009,True,100 min,,The Hangover,movie,http://hangovermovie.warnerbros.com/,"Jon Lucas, Scott Moore",2009,tt1119646,7.7,"662,578",,
527,"Dana Ivgy, Moni Moshonov, Ronit Elkabetz, Mahmud Shalaby",4 nominations.,N/A,"Germany, Israel, France",02 Nov 2010,Keren Yedaya,,Drama,"Hebrew, Arabic",N/A,"In the city of Jaffa; a young girl plans to run away with her secret lover, when a tragedy forever changes the course of their lives.",https://m.media-amazon.com/images/M/MV5BMTI3OTUxNDI2Nl5BMl5BanBnXkFtZTcwNDA4NDI1Mw@@._V1_SX300.jpg,Transfax Film Productions,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",10 Jun 2009,True,106 min,,Jaffa,movie,N/A,"Illa Ben Porat (collaboration), Keren Yedaya",2009,tt1406160,6.9,687,,
528,"Magaly Solier, Susi Sánchez, Efraín Solís, Bárbara Lazón",Nominated for 1 Oscar. Another 15 wins & 4 nominations.,"$10,376","Spain, Peru",07 Dec 2010,Claudia Llosa,,"Drama, Music","Spanish, Quechua",68,"Fausta is suffering from a rare disease called the Milk of Sorrow, which is transmitted through the breast milk of pregnant women who were abused or raped during or soon after pregnancy. ...",https://m.media-amazon.com/images/M/MV5BOTkwM2Y1ODctYzdiMy00MjVhLWEzNDMtZGY3NzJjNzAwOGYwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Olive Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",13 Feb 2009,True,94 min,,The Milk of Sorrow,movie,http://olivefilms.com/,Claudia Llosa,2009,tt1206488,6.7,"6,222",,
529,"Anna Katharina Schwabroh, Martin Rapold, Regula Grauwiller, Yangzom Brauen",2 nominations.,N/A,Switzerland,29 Nov 2010,"Ivan Engler, Ralph Etter",,"Mystery, Sci-Fi, Thriller",German,N/A,"In 2270, Earth is completely depleted and no one lives there anymore. Those that have money move to Rhea; but most of the population lives in orbit in space stations. Dr. Laura Portmann ...",https://m.media-amazon.com/images/M/MV5BNzUyOTgwMTA0MV5BMl5BanBnXkFtZTcwNTMwOTYyMw@@._V1_SX300.jpg,Atlantis Pictures,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",17 Mar 2010,True,112 min,,Cargo,movie,N/A,"Arnold Bucher (story), Ivan Engler (story), Arnold Bucher (screenplay), Ivan Engler (screenplay), Patrik Steinmann (screenplay), Thilo Röscheisen (screenplay), Johnny Hartmann (screenplay)",2009,tt0381940,6.2,"17,797",,
530,"Drew Barrymore, Jessica Lange, Jeanne Tripplehorn, Ken Howard",Won 2 Golden Globes. Another 31 wins & 30 nominations.,N/A,USA,14 Jul 2009,Michael Sucsy,,"Biography, Drama",English,N/A,"The lives of Edith Bouvier Beale and her daughter Edith, aunt and cousin of Jacqueline Kennedy Onassis.",https://m.media-amazon.com/images/M/MV5BMTI0MDAzODM1Ml5BMl5BanBnXkFtZTcwODA1NzE0Mg@@._V1_SX300.jpg,HBO,TV-PG,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}]",18 Apr 2009,True,104 min,,Grey Gardens,movie,N/A,"Michael Sucsy (teleplay), Patricia Rozema (teleplay), Michael Sucsy (story)",2009,tt0758751,7.5,"8,588",,
531,"Martin Compston, Eddie Marsan, Gemma Arterton",5 nominations.,"$166,980",UK,23 Nov 2010,J Blakeson,,"Crime, Horror, Thriller",English,65,A rich man's daughter is held captive in an abandoned apartment by two former convicts who abducted her and hold her ransom in exchange for her father's money.,https://m.media-amazon.com/images/M/MV5BMjIwNzU4MzgyMF5BMl5BanBnXkFtZTcwMDIwNDM1Mw@@._V1_SX300.jpg,Anchor Bay Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Apr 2010,True,100 min,,The Disappearance of Alice Creed,movie,http://www.thedisappearanceofalicecreed.com/,J Blakeson,2009,tt1379177,6.7,"23,233",,
532,"Demi Lovato, Selena Gomez, Nicholas Braun, Molly Hagan",3 wins & 3 nominations.,N/A,USA,30 Jun 2009,Allison Liddi-Brown,,"Comedy, Drama, Family",English,N/A,"A princess whose country has been invaded goes into hiding in Louisiana, where she has to learn to act like an ordinary teenager.",https://m.media-amazon.com/images/M/MV5BNzc0ODkxYzUtYTI1YS00ODQzLTgzZTQtMDI4MzY5YTkzNDRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwMTkwOTI@._V1_SX300.jpg,Walt Disney Studios Home Entertainment,TV-G,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",26 Jun 2009,True,90 min,,Princess Protection Program,movie,N/A,"Annie DeYoung (story), Annie DeYoung, David Morgasen (story)",2009,tt1196339,5.7,"18,884",,
533,"Emma Caulfield Ford, Scott Holroyd, Kali Rocha, Katherine Von Till",1 win & 1 nomination.,N/A,USA,22 Jun 2010,Jac Schaeffer,,"Comedy, Drama, Fantasy, Romance, Sci-Fi","English, Spanish",N/A,"If a clock could count down to the moment you meet your soul mate, would you want to know?",https://m.media-amazon.com/images/M/MV5BMTU0NTkxMjUwM15BMl5BanBnXkFtZTcwNDEyMzI0Mw@@._V1_SX300.jpg,Present Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",14 May 2010,True,99 min,,TiMER,movie,http://www.timerthemovie.com/,Jac Schaeffer,2009,tt1179794,6.5,"11,723",,
534,"Audrey Tautou, Benoît Poelvoorde, Alessandro Nivola, Marie Gillain",Nominated for 1 Oscar. Another 5 wins & 19 nominations.,"$5,997,682","France, Belgium",16 Feb 2010,Anne Fontaine,,"Biography, Drama","French, English",65,The story of Coco Chanel's rise from obscure beginnings to the heights of the fashion world.,https://m.media-amazon.com/images/M/MV5BMTA0NjYzMzQxNzBeQTJeQWpwZ15BbWU3MDI2MDA0ODI@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",06 Nov 2009,True,105 min,,Coco Before Chanel,movie,http://www.sonyclassics.com/cocobeforechanel,"Edmonde Charles-Roux (book), Anne Fontaine, Camille Fontaine",2009,tt1035736,6.7,"36,254",,
535,"Robert Carlyle, Kelly Hu, Ian Somerhalder, Liam Cunningham",N/A,N/A,"UK, USA",20 Oct 2009,Scott Mann,,"Action, Thriller",English,N/A,"A tournament is watched by dozens of wealthy men betting on which one of the 30 assassins will survive the next 24 hours ""kill or die"" and claim the USD10,000,000 prize. It takes place in an English town with plenty of CCTVs.",https://m.media-amazon.com/images/M/MV5BMTg0NTU2OTE2OF5BMl5BanBnXkFtZTcwMDQ0NjQ2MQ@@._V1_SX300.jpg,The Weinstein Co.,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",25 Jul 2010,True,95 min,,The Tournament,movie,N/A,"Gary Young, Jonathan Frank, Nick Rowntree",2009,tt0471041,6.1,"32,838",,
536,"Kseniya Rappoport, Filippo Timi, Antonia Truppo, Gaetano Bruno",7 wins & 14 nominations.,"$1,400,000",Italy,17 Apr 2012,Giuseppe Capotondi,,"Crime, Drama, Mystery, Romance, Thriller","Italian, Spanish",72,A chambermaid and an ex-cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a dark turn.,https://m.media-amazon.com/images/M/MV5BMTkyMDU5MTM2OV5BMl5BanBnXkFtZTcwNzc5NTQ0NA@@._V1_SX300.jpg,Samuel Goldwyn Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",09 Oct 2009,True,95 min,,The Double Hour,movie,http://www.samuelgoldwynfilms.com/,"Alessandro Fabbri, Ludovica Rampoldi, Stefano Sardo",2009,tt1379222,6.7,"3,402",,
537,"Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick",1 win.,"$20,488,579",USA,18 Jan 2010,"Mark Neveldine, Brian Taylor",,"Action, Sci-Fi, Thriller",English,27,"In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free. Or won't he?",https://m.media-amazon.com/images/M/MV5BMTkzMDU0NTg3MF5BMl5BanBnXkFtZTcwNzU1MjU1Mg@@._V1_SX300.jpg,Lionsgate Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",04 Sep 2009,True,95 min,,Gamer,movie,http://gamerthemovie.com/,"Mark Neveldine, Brian Taylor",2009,tt1034032,5.8,"124,128",,
538,"Nicholas Blandullo, Sofía Viruboff, James Martin, Omar Metwally",1 win & 2 nominations.,"$493,296",USA,17 Aug 2010,James Ivory,,"Drama, Romance","English, Spanish, French",52,Twenty-eight-year-old Kansas University doctoral student Omar Razaghi wins a grant to write a biography of Latin American writer Jules Gund. Omar must get through to three people who were ...,https://m.media-amazon.com/images/M/MV5BMTUwOTc0ODk2Ml5BMl5BanBnXkFtZTcwNjE5MDgyMw@@._V1_SX300.jpg,Screen Media Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",24 Jun 2010,True,117 min,,The City of Your Final Destination,movie,http://www.screenmediafilms.net/coyfd/,"Ruth Prawer Jhabvala (screenplay), Peter Cameron (novel)",2009,tt0896923,6.4,"2,634",,
539,"Kristen Stewart, Christina Jastrzembska, Robert Pattinson, Billy Burke",20 wins & 24 nominations.,"$296,593,070",USA,20 Mar 2010,Chris Weitz,,"Adventure, Drama, Fantasy, Romance","English, Italian",44,"Edward leaves Bella after an attack that nearly claimed her life, and in her depression she falls into yet another paranormal relationship - this time with werewolf Jacob Black.",https://m.media-amazon.com/images/M/MV5BMTI3MjE3NDIxNF5BMl5BanBnXkFtZTcwODM3NTY5Mg@@._V1_SX300.jpg,Summit Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",20 Nov 2009,True,130 min,,The Twilight Saga: New Moon,movie,http://www.newmoonthemovie.com/,"Melissa Rosenberg (screenplay), Stephenie Meyer (novel)",2009,tt1259571,4.7,"246,113",,
540,"Isabelle Carré, Louis-Ronan Choisy, Pierre Louis-Calixte, Melvil Poupaud",1 win & 2 nominations.,"$23,604",France,08 Nov 2010,François Ozon,,Drama,French,61,"Mousse and Louis are young, beautiful, rich and in love. But drugs have invaded their lives. One day, they overdose and Louis dies. Mousse survives, but soon learns she's pregnant. Feeling ...",https://m.media-amazon.com/images/M/MV5BMzUzOTY1NzM2NV5BMl5BanBnXkFtZTgwODIzMDgwMzE@._V1_SX300.jpg,Strand Releasing,Unrated,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",10 Sep 2010,True,88 min,,Hideaway (Le refuge),movie,http://www.lerefuge-lefilm.com/,"Mathieu Hippeau (screenplay), François Ozon (screenplay)",2009,tt1504429,6.4,"2,397",,
541,"Joseph Gordon-Levitt, Zooey Deschanel, Geoffrey Arend, Chloë Grace Moretz",Nominated for 2 Golden Globes. Another 17 wins & 54 nominations.,"$32,118,648",USA,22 Dec 2009,Marc Webb,,"Comedy, Drama, Romance","English, French, Swedish",76,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",https://m.media-amazon.com/images/M/MV5BMTk5MjM4OTU1OV5BMl5BanBnXkFtZTcwODkzNDIzMw@@._V1_SX300.jpg,Fox Searchlight Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",07 Aug 2009,True,95 min,,500 Days of Summer,movie,http://www.foxsearchlight.com/500daysofsummer/,"Scott Neustadter, Michael H. Weber",2009,tt1022603,7.7,"436,350",,
542,"Gabriel Byrne, Cillian Murphy, Michael McElhatton, Don Wycherley",3 nominations.,N/A,"Ireland, UK",16 Aug 2010,Ian Fitzgibbon,,"Action, Comedy, Crime, Drama, Romance, Thriller",English,47,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,https://m.media-amazon.com/images/M/MV5BMTU3MTU4ODEzM15BMl5BanBnXkFtZTcwMDk3NTA3Mw@@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",26 Mar 2010,True,88 min,,Perrier's Bounty,movie,http://www.perriersbounty.ie/,Mark O'Rowe,2009,tt1003034,6.4,"5,970",,
543,"Jonathan D. Mellor, Óscar Zafra, Ariel Casas, Alejandro Casaseca",5 wins & 3 nominations.,"$27,024",Spain,14 Jul 2009,"Jaume Balagueró, Paco Plaza",,"Horror, Thriller",Spanish,52,"In order to ascertain the current situation inside, a supposed medical officer and a GEO team step into the quarantined and ill-fated apartment building.",https://m.media-amazon.com/images/M/MV5BMTI4MjQ1MDE1MV5BMl5BanBnXkFtZTcwNzIxMDk0Mw@@._V1_SX300.jpg,Magnolia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",02 Oct 2009,True,85 min,,[Rec] 2,movie,http://www.rec2lapelicula.com/index.php,"Jaume Balagueró (screenplay), Manu Díez (screenplay), Paco Plaza (screenplay), Amèlia Mora (story editor)",2009,tt1245112,6.5,"63,398",,
544,"Adewale Akinnuoye-Agbaje, Christopher Eccleston, Grégory Fitoussi, Joseph Gordon-Levitt",3 wins & 16 nominations.,"$150,167,630","USA, Czech Republic",03 Nov 2009,Stephen Sommers,,"Action, Adventure, Sci-Fi, Thriller","English, French, Scottish Gaelic",32,"An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer.",https://m.media-amazon.com/images/M/MV5BMTQzMTU1NzQwNl5BMl5BanBnXkFtZTcwNDg4NzMzMw@@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",07 Aug 2009,True,118 min,,G.I. Joe: The Rise of Cobra,movie,http://www.gijoemovie.com/,"Stuart Beattie (screenplay), David Elliot (screenplay), Paul Lovett (screenplay), Michael B. Gordon (story), Stuart Beattie (story), Stephen Sommers (story)",2009,tt1046173,5.8,"190,033",,
545,"Laura Harring, Jill Marie Jones, Oded Fehr, Ashley Duggan Smith",5 wins.,N/A,USA,23 Mar 2010,Nancy Kissam,,Comedy,English,N/A,"An abused wife's plan to escape her husband goes awry when she accidentally kills him, causing her to split on a cross-country drive with her best friend and his corpse in tow.",https://m.media-amazon.com/images/M/MV5BNTgwNjEzNzc1OF5BMl5BanBnXkFtZTcwOTEyNTY1Mw@@._V1_SX300.jpg,Strand Releasing,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",16 Jan 2009,True,85 min,,Drool,movie,http://www.uploadfilms.com/drool/,Nancy Kissam,2009,tt1268962,5.8,714,,
546,"Zoltán Miklós Hajdu, Kimke Desart, Lisbeth Gruwez, Sam Louwyck",3 wins & 6 nominations.,N/A,"Belgium, Netherlands, Hungary, Germany, France",N/A,Caroline Strubbe,,Drama,"English, Dutch, Hungarian",N/A,"In life, you don't get what you want. You just get what you need.",https://m.media-amazon.com/images/M/MV5BMjQwNTU3OTc2MF5BMl5BanBnXkFtZTgwMjAzODI2NTE@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",09 Sep 2009,True,109 min,,Lost Persons Area,movie,N/A,Caroline Strubbe,2009,tt1405808,5.6,166,,
547,"Milla Jovovich, Will Patton, Hakeem Kae-Kazim, Corey Johnson",1 nomination.,"$25,500,000","USA, UK",16 Mar 2010,Olatunde Osunsanmi,,"Mystery, Sci-Fi, Thriller","English, Aboriginal",34,"A thriller involving an ongoing unsolved mystery in Alaska, where one town has seen an extraordinary number of unexplained disappearances during the past 40 years and there are accusations of a federal cover up.",https://m.media-amazon.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",06 Nov 2009,True,98 min,,The Fourth Kind,movie,http://www.thefourthkind.net/,"Olatunde Osunsanmi (screenplay), Olatunde Osunsanmi (story), Terry Robbins (story)",2009,tt1220198,5.9,"69,600",,
548,"Michael Cera, Portia Doubleday, Jean Smart, Zach Galifianakis",1 win & 1 nomination.,"$15,150,933",USA,15 Jun 2010,Miguel Arteta,,"Comedy, Drama, Romance","English, French, Spanish",63,"While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity.",https://m.media-amazon.com/images/M/MV5BMjE3NTkxODUwOV5BMl5BanBnXkFtZTcwMjE4NjI5Mg@@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",08 Jan 2010,True,90 min,,Youth in Revolt,movie,http://youthinrevolt-themovie.com/,"Gustin Nash (screenplay), C.D. Payne (novel)",2009,tt0403702,6.5,"70,031",,
549,"Cameron Diaz, James Marsden, Frank Langella, James Rebhorn",6 nominations.,"$114,882,598",USA,23 Feb 2010,Richard Kelly,,"Drama, Fantasy, Mystery, Sci-Fi, Thriller",English,47,"A small wooden box arrives on the doorstep of a married couple, who know that opening it will grant them a million dollars and kill someone they don't know.",https://m.media-amazon.com/images/M/MV5BMTI4MDA5NjIwM15BMl5BanBnXkFtZTcwNTA2MjY0Mg@@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",06 Nov 2009,True,115 min,,The Box,movie,http://thebox-movie.warnerbros.com/,"Richard Kelly (screenplay), Richard Matheson (short story ""Button,  Button"")",2009,tt0362478,5.6,"84,294",,
550,"Silvia Colloca, Margarita Hall, Sianad Gregory, Mathew Horne",1 win & 1 nomination.,N/A,UK,29 Dec 2009,Phil Claydon,,"Action, Comedy, Fantasy, Horror",English,N/A,"Their women having been enslaved by the local pack of lesbian vampires thanks to an ancient curse, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",https://m.media-amazon.com/images/M/MV5BYWQ5ZDM3NjUtMzJhNy00MTFmLThiY2MtNjNhZDdlODE4M2RiXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Momentum Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",20 Mar 2009,True,86 min,,Vampire Killers,movie,http://www.lesbianvampirekillersmovie.co.uk,"Stewart Williams (screenplay), Paul Hupfield (screenplay)",2009,tt1020885,5.1,"18,766",,
551,"Tommy Lee Jones, John Goodman, Peter Sarsgaard, Mary Steenburgen",2 nominations.,N/A,"France, USA",03 Mar 2009,Bertrand Tavernier,,"Crime, Drama, Mystery, Thriller",English,N/A,"A detective in post-Katrina New Orleans has a series of surreal encounters with a troop of friendly Confederate soldiers while investigating serial killings of local prostitutes, a 1965 lynching, and corrupt local businessmen.",https://m.media-amazon.com/images/M/MV5BMTU4MTEwMTI4MV5BMl5BanBnXkFtZTcwNDEyNzMzMg@@._V1_SX300.jpg,Image Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",15 Apr 2009,True,117 min,,In the Electric Mist,movie,N/A,"Jerzy Kromolowski (screenplay), Mary Olson-Kromolowski (screenplay), James Lee Burke (novel)",2009,tt0910905,6.1,"14,971",,
552,"Michael Nyqvist, Noomi Rapace, Lena Endre, Sven-Bertil Taube",Won 1 BAFTA Film Award. Another 17 wins & 35 nominations.,"$10,100,000","Sweden, Denmark, Germany, Norway",06 Jul 2010,Niels Arden Oplev,,"Crime, Drama, Mystery, Thriller","Swedish, English",76,A journalist is aided by a young female hacker in his search for the killer of a woman who has been dead for forty years.,https://m.media-amazon.com/images/M/MV5BMTc2Mjc0MDg3MV5BMl5BanBnXkFtZTcwMjUzMDkxMw@@._V1_SX300.jpg,Music Box Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",30 Apr 2010,True,152 min,,The Girl with the Dragon Tattoo,movie,http://dragontattoofilm.com/,"Nikolaj Arcel (screenplay), Rasmus Heisterberg (screenplay), Stieg Larsson (novel)",2009,tt1132620,7.8,"196,692",,
553,"Sarah Michelle Gellar, Jonathan Tucker, Erika Christensen, Florencia Lozano",N/A,N/A,USA,17 Mar 2015,Emily Young,,"Drama, Romance",English,N/A,"After a frantic suicide attempt, Veronika awakens inside a mysterious mental asylum. Under the supervision of an unorthodox psychiatrist who specializes in controversial treatment, Veronika learns that she has only weeks to live.",https://m.media-amazon.com/images/M/MV5BMTQzNTk4NTUwM15BMl5BanBnXkFtZTgwODE0NTA4MzE@._V1_SX300.jpg,Entertainment One Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",20 Jan 2015,True,103 min,,Veronika Decides to Die,movie,http://www.veronikadecidestodiethemovie.com/,"Paulo Coelho (book), Larry Gross, Roberta Hanley (screenplay)",2009,tt1068678,6.5,"11,368",,
554,"Sean Patrick Flanery, Norman Reedus, Billy Connolly, Clifton Collins Jr.",N/A,"$10,150,172",USA,09 Mar 2010,Troy Duffy,,"Action, Crime, Thriller","English, Italian, Spanish",24,"The MacManus brothers are living a quiet life in Ireland with their father, but when they learn that their beloved priest has been killed by mob forces, they go back to Boston to bring justice to those responsible and avenge the priest.",https://m.media-amazon.com/images/M/MV5BMTY4MDMxNzM2M15BMl5BanBnXkFtZTcwNjk5MzU5Mg@@._V1_SX300.jpg,Apparition,R,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",11 Dec 2009,True,118 min,,The Boondock Saints II: All Saints Day,movie,http://www.sonypictures.com/movies/boondocksaints2/,"Troy Duffy (screenplay), Troy Duffy (story), Taylor Duffy (story)",2009,tt1300851,6.3,"58,252",,
555,"Rinko Kikuchi, Sergi López, Min Tanaka, Takeo Nakahara",2 wins & 2 nominations.,N/A,Spain,21 Dec 2010,Isabel Coixet,,"Drama, Thriller","Japanese, English, Catalan",N/A,A dramatic thriller that centers on a fish-market employee who doubles as a contract killer.,https://m.media-amazon.com/images/M/MV5BNjA2ODBkYTctZDNkNi00MjVkLWI4MTYtNDlmZjAyNGY1NDM1XkEyXkFqcGdeQXVyNDgwMjcxODQ@._V1_SX300.jpg,IFC,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",28 Aug 2009,True,109 min,,Map of the Sounds of Tokyo,movie,http://www.mapofthesoundsoftokyo.com/english.php,Isabel Coixet,2009,tt1185376,6.1,"2,020",,
556,"Larry David, Adam Brooks, Lyle Kanouse, Michael McKean",2 wins.,"$5,300,000","USA, France",27 Oct 2009,Woody Allen,,"Comedy, Romance",English,45,"A middle-aged, misanthropic divorcée from New York City surprisingly enters a fulfilling, Pygmalion-type relationship with a much younger, unsophisticated Southern girl.",https://m.media-amazon.com/images/M/MV5BMTU2NTA4NzgyNl5BMl5BanBnXkFtZTcwNzEzMjQ1Mg@@._V1_SX300.jpg,Sony Pictures Classics,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",03 Jul 2009,True,93 min,,Whatever Works,movie,http://www.sonyclassics.com/whateverworks/,Woody Allen,2009,tt1178663,7.2,"66,728",,
