,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
388,"Josefin Neldén, Cecilia Wallin, Malin Morgan, Johanna Strömberg",2 wins.,N/A,Sweden,N/A,Ulf Malmros,,"Comedy, Drama, Music",Swedish,N/A,A story about a young girl who leaves her hometown to pursue her dream of becoming a famous punk artist.,https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNzcxMTg5MF5BMl5BanBnXkFtZTcwNzYxOTI0MQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",16 Sep 2005,True,94 min,,God Save the King,movie,N/A,"Anna Fredriksson (screenplay), Ulf Malmros (screenplay), Britta Svensson (novel)",2005,tt0423382,6.1,"2,750",,
389,"Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman",Nominated for 1 Oscar. Another 8 wins & 28 nominations.,"$53,300,000","USA, UK",31 Jan 2006,"Tim Burton, Mike Johnson",,"Animation, Drama, Family, Fantasy, Musical, Romance",English,83,"When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.",https://m.media-amazon.com/images/M/MV5BMTk1MTY1NjU4MF5BMl5BanBnXkFtZTcwNjIzMTEzMw@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",23 Sep 2005,True,77 min,,Corpse Bride,movie,http://corpsebridemovie.warnerbros.com/,"Tim Burton (characters), Carlos Grangel (characters), John August (screenplay), Caroline Thompson (screenplay), Pamela Pettler (screenplay)",2005,tt0121164,7.4,"220,966",,
390,"Essie Davis, Sean Harris, Marcel Iures, Crispin Letts",9 wins & 3 nominations.,N/A,"UK, Ireland, USA",26 Jun 2007,Billy O'Brien,,"Horror, Sci-Fi, Thriller",English,N/A,"On a remote Irish farm, five people become unwilling participants in an experiment that goes nightmarishly wrong.",https://m.media-amazon.com/images/M/MV5BZjEzNTBiYjItMmFlZi00Njk5LTlhNTgtYmRkM2M2MzI4ODczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,First Look Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",29 Sep 2006,True,95 min,,Isolation,movie,N/A,Billy O'Brien,2005,tt0446719,5.6,"6,144",,
391,"Vera Ngassa, Beatrice Ntuba",5 wins & 3 nominations.,N/A,"Cameroon, UK",N/A,"Florence Ayisi, Kim Longinotto",,Documentary,English,71,"Set in Kumba in South West Cameroon Sisters in Law follows Adultery, Rape and Abuse cases led by a Female Judge.",https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NDg2MzI3Nl5BMl5BanBnXkFtZTcwMDU5MDg5MQ@@._V1_SX300.jpg,Women Make Movies,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",11 Aug 2006,True,104 min,,Sisters in Law,movie,N/A,N/A,2005,tt0474361,7.5,310,,
392,"Lindsay Lohan, Michael Keaton, Matt Dillon, Breckin Meyer",2 wins & 6 nominations.,"$65,942,664",USA,25 Oct 2005,Angela Robinson,,"Adventure, Comedy, Family, Fantasy, Romance, Sport",English,47,"Maggie Peyton, the new owner of Herbie, Number 53, the free-wheelin' Volkswagen bug with a mind of its own, puts the car through its paces on the road to becoming a NASCAR competitor.",https://m.media-amazon.com/images/M/MV5BMTkwNDI5NDcyMV5BMl5BanBnXkFtZTcwMjg5OTcyMQ@@._V1_SX300.jpg,Buena Vista,G,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",22 Jun 2005,True,101 min,,Herbie Fully Loaded,movie,http://disney.go.com/disneypictures/herbie/,"Thomas Lennon (screenplay), Robert Ben Garant (screenplay), Alfred Gough (screenplay), Miles Millar (screenplay), Thomas Lennon (story), Robert Ben Garant (story), Mark Perez (story), Gordon Buford (characters)",2005,tt0400497,4.8,"41,568",,
393,"Alberto Reyes, Julio Oscar Mechoso, Gustavo Sánchez Parra, Adrian Alonso",2 wins & 3 nominations.,"$45,356,386",USA,31 Jan 2006,Martin Campbell,,"Action, Adventure, Romance, Thriller, Western","Spanish, English",47,"Despite trying to keep his swashbuckling to a minimum, a threat to California's pending statehood causes the adventure-loving Alejandro de la Vega (Banderas) -- and his wife, Elena (Zeta-Jones) -- to take action.",https://m.media-amazon.com/images/M/MV5BZTE1MjVmYTYtOGFjZi00NGM3LTg0ZTEtNWI4MGI3NmM1MTVhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Sony Pictures Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",28 Oct 2005,True,129 min,,The Legend of Zorro,movie,http://www.sonypictures.com/movies/thelegendofzorro/,"Roberto Orci (screenplay), Alex Kurtzman (screenplay), Roberto Orci (story), Alex Kurtzman (story), Ted Elliott (story), Terry Rossio (story), Johnston McCulley (character)",2005,tt0386140,5.9,"84,844",,
394,"Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann",Won 3 Oscars. Another 43 wins & 100 nominations.,"$218,100,000","New Zealand, USA, Germany",28 Mar 2006,Peter Jackson,,"Action, Adventure, Drama, Romance",English,81,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to the mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with leading lady Ann Darrow.",https://m.media-amazon.com/images/M/MV5BMjYxYmRlZWYtMzAwNC00MDA1LWJjNTItOTBjMzlhNGMzYzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",14 Dec 2005,True,187 min,,King Kong,movie,http://www.kingkongmovie.com/,"Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Merian C. Cooper (based on a story by), Edgar Wallace (based on a story by)",2005,tt0360717,7.2,"363,601",,
395,"Matt Dillon, Lili Taylor, Didier Flamand, Fisher Stevens",4 wins & 4 nominations.,"$800,000","Norway, USA, Germany, France, Italy",26 Dec 2006,Bent Hamer,,"Comedy, Drama, Romance",English,71,"This drama centers on Hank Chinaski, the fictional alter-ego of ""Factotum"" author Charles Bukowski, who wanders around Los Angeles, CA trying to live off jobs which don't interfere with his primary interest, which is writing. Along the way, he fends off the distractions offered by women, drinking and gambling.",https://m.media-amazon.com/images/M/MV5BMTMzMDYzOTg2N15BMl5BanBnXkFtZTcwMzE3ODQzMQ@@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",29 Apr 2005,True,94 min,,Factotum,movie,http://www.factotummovie.com/,"Charles Bukowski (novel), Bent Hamer, Jim Stark",2005,tt0417658,6.6,"13,141",,
396,"Yeong-ae Lee, Min-sik Choi, Shi-hoo Kim, Yea-young Kwon",12 wins & 12 nominations.,N/A,South Korea,05 Sep 2006,Chan-wook Park,,"Crime, Drama, Thriller","Korean, English, Japanese",75,"After being wrongfully imprisoned for thirteen years and having her child taken away from her, a woman seeks revenge through increasingly cruel and brutal means.",https://m.media-amazon.com/images/M/MV5BNDIyYmZhNTAtMGY5Zi00ZWUyLTljNjAtOWQwNzhmYTE2MTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Picture This! Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",29 Jul 2005,True,115 min,,Lady Vengeance,movie,http://www.lady-vengeance.com/lady_vengence.html,"Seo-kyeong Jeong, Chan-wook Park, Chan-wook Park (character created by: Lady Vengeance,  Vengeance Trilogy)",2005,tt0451094,7.6,"63,839",,
397,"Billy Zane, Deena Dill, Angus Macfadyen, Jill Bennett",N/A,N/A,USA,13 Mar 2007,Andrzej Sekula,,"Drama, Thriller",English,N/A,"""The Pleasure Drivers"" lays out three separate interconnected stories involving an adulterous therapist, a young sociopath call girl, a vicious lesbian hit woman, a white trash kidnapper, ...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjk3OTE0NV5BMl5BanBnXkFtZTcwMzc5NzIzMQ@@._V1_SX300.jpg,Anchor Bay Entertainment,TV-MA,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",13 Mar 2007,True,99 min,,The Pleasure Drivers,movie,N/A,Adam Haynes,2006,tt0425357,4.6,543,,
398,"Charlize Theron, Thomas Curtis, Elle Peterson, Frances McDormand",Nominated for 2 Oscars. Another 6 wins & 17 nominations.,"$18,324,242",USA,21 Feb 2006,Niki Caro,,Drama,English,68,"A fictionalized account of the first major successful sexual harassment case in the United States, Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",https://m.media-amazon.com/images/M/MV5BNTM3OTEwODYzNl5BMl5BanBnXkFtZTcwNjM1NzUzMw@@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",21 Oct 2005,True,126 min,,North Country,movie,http://northcountrymovie.warnerbros.com/,"Michael Seitzman (screenplay), Clara Bingham (book), Laura Leedy (book)",2005,tt0395972,7.3,"36,730",,
399,"Emmanuelle Vaugier, Ed Quinn, Sticky Fingaz, Steve Monroe",N/A,N/A,USA,03 Oct 2006,Michael Hurst,,"Action, Comedy, Horror, Sci-Fi, Thriller",English,N/A,"A virus breaks out at a university and people start to become zombies. After 29 days, a team of AMS scientists and soldiers are sent in to deal with the problem. But while they search, things go wrong.",https://m.media-amazon.com/images/M/MV5BMTMyNTg0MTU5Ml5BMl5BanBnXkFtZTcwNDczMzIzMQ@@._V1_SX300.jpg,LionsGate Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}]",11 Feb 2006,True,95 min,,House of the Dead 2,movie,N/A,"Peter Scheerer (story), Michael Roesch (story), Mark A. Altman (screenplay)",2005,tt0435665,3.8,"5,366",,
400,"Joan Lunden, Eric Haberman, Aaron Eckhart, Mary Jo Smith",Nominated for 2 Golden Globes. Another 12 wins & 30 nominations.,"$24,800,000",USA,03 Oct 2006,Jason Reitman,,"Comedy, Drama",English,71,"Satirical comedy follows the machinations of Big Tobacco's chief spokesman, Nick Naylor, who spins on behalf of cigarettes while trying to remain a role model for his twelve-year-old son.",https://m.media-amazon.com/images/M/MV5BMTI2MDk5MjE4NV5BMl5BanBnXkFtZTYwMjkwNTU3._V1_SX300.jpg,Fox Searchlight,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",14 Apr 2006,True,92 min,,Thank You for Smoking,movie,http://www2.foxsearchlight.com/thankyouforsmoking/,"Jason Reitman (screenplay), Christopher Buckley (novel)",2005,tt0427944,7.6,"205,027",,
401,"Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins",2 wins & 11 nominations.,"$75,888,270",USA,23 Aug 2005,Hideo Nakata,,"Horror, Mystery",English,44,"6 months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.",https://m.media-amazon.com/images/M/MV5BMTY2ODc2NTQ2OF5BMl5BanBnXkFtZTYwNzA4OTU3._V1_SX300.jpg,Dreamworks Distribution LLC,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",18 Mar 2005,True,110 min,,The Ring Two,movie,http://www.ring2-themovie.com,"Ehren Kruger, Kôji Suzuki (novel), Hiroshi Takahashi",2005,tt0377109,5.4,"84,583",,
402,"Barney Clark, Jeremy Swift, Ian McNeice, Richard Durden",2 wins & 4 nominations.,N/A,"Czech Republic, UK, France, Italy",05 Sep 2006,Roman Polanski,,"Crime, Drama",English,65,"An adaptation of the classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.",https://m.media-amazon.com/images/M/MV5BOGQ1OTUwODUtMzg1MS00NzBkLWIxM2MtYjBmMDdmZWM1NThiXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",30 Sep 2005,True,130 min,,Oliver Twist,movie,N/A,"Charles Dickens (novel), Ronald Harwood (screenplay)",2005,tt0380599,6.9,"28,913",,
403,"Jessica Alba, Devon Aoki, Alexis Bledel, Powers Boothe",33 wins & 51 nominations.,N/A,USA,16 Aug 2005,"Frank Miller, Robert Rodriguez, Quentin Tarantino",,"Crime, Thriller",English,74,"A film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption.",https://m.media-amazon.com/images/M/MV5BODZmYjMwNzEtNzVhNC00ZTRmLTk2M2UtNzE1MTQ2ZDAxNjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Dimension Films,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",01 Apr 2005,True,124 min,,Sin City,movie,http://www.sincitythemovie.com/,Frank Miller (graphic novels),2005,tt0401792,8.0,"712,447",,
404,"Tara Devon Gallagher, Robert Knott, Cherry Jones, Shawn Hatosy",1 win & 1 nomination.,N/A,USA,22 May 2007,Doug Sadler,,Drama,English,N/A,"After an accident in a small Maryland fishing town, 11-year-old Emma begins to question the nature of the adults around her.",https://m.media-amazon.com/images/M/MV5BMTI2Nzc5MDc3MF5BMl5BanBnXkFtZTcwMzE5OTcyMQ@@._V1_SX300.jpg,Quasiworld Entertainment,Unrated,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}]",22 Jan 2005,True,90 min,,Swimmers,movie,http://www.swimmersthemovie.com,Doug Sadler,2005,tt0384573,6.7,364,,
405,"Camilla Belle, Daniel Day-Lewis, Catherine Keener, Ryan McDonald",3 wins & 6 nominations.,"$578,570",USA,16 Aug 2005,Rebecca Miller,,Drama,English,59,A father and daughter isolated on an island off the East Coast and living on a once-thriving commune grapple with the limits of family and sexuality.,https://m.media-amazon.com/images/M/MV5BMGNlZjAxYzUtNzUyYS00ZTcwLTg3YjctNjc1MmJlZGY1ZjE0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",08 Apr 2005,True,112 min,,The Ballad of Jack and Rose,movie,http://www.elevationfilmworks.com/#,Rebecca Miller,2005,tt0357110,6.7,"10,316",,
406,"Tom Wilkinson, Emily Watson, Hermione Norris, John Warnaby",1 win & 5 nominations.,"$849,496",UK,21 Feb 2006,Julian Fellowes,,"Drama, Romance, Thriller","English, French",71,A couple's marriage is complicated by the introduction of a third party.,https://m.media-amazon.com/images/M/MV5BMTI3NjI5OTE1Ml5BMl5BanBnXkFtZTYwMzU3NDQ3._V1_SX300.jpg,Fox Searchlight Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",18 Nov 2005,True,85 min,,Separate Lies,movie,http://www.foxsearchlight.com/separatelies/,"Nigel Balchin (based on the novel by ""A Way Through the Wood""), Julian Fellowes",2005,tt0369053,6.5,"3,864",,
407,"Robert De Niro, Dakota Fanning, Famke Janssen, Elisabeth Shue",1 win & 5 nominations.,"$51,100,000","USA, Germany",05 Jul 2005,John Polson,,"Drama, Horror, Mystery, Thriller",English,35,"As a widower tries to piece together his life in the wake of his wife's suicide, his daughter finds solace, at first, in her imaginary friend.",https://m.media-amazon.com/images/M/MV5BMjA1MDkxNDY4OV5BMl5BanBnXkFtZTYwMzE4ODc3._V1_SX300.jpg,20th Century Fox,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",28 Jan 2005,True,101 min,,Hide and Seek,movie,http://www.hideandseekthemovie.com/home.html,Ari Schlossberg,2005,tt0382077,5.9,"77,533",,
408,"Jason Statham, Alessandro Gassman, Amber Valletta, Kate Nauta",N/A,N/A,"France, USA",N/A,Louis Leterrier,,"Action, Crime, Thriller","English, French, Italian",56,"Mercenary Frank Martin, who specializes moving goods of all kinds, surfaces again this time in Miami, Florida when he's implicated in the kidnapping of the young son of a powerful USA official.",https://m.media-amazon.com/images/M/MV5BMTQ5MDM0MTI2N15BMl5BanBnXkFtZTcwNTM5NDczMw@@._V1_SX300.jpg,N/A,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '56/100'}]",02 Sep 2005,True,87 min,,Transporter 2,movie,N/A,"Luc Besson (characters), Robert Mark Kamen (characters), Luc Besson, Robert Mark Kamen",2005,tt0388482,6.3,"177,938",,
409,"Colin Farrell, Q'orianka Kilcher, Christopher Plummer, Christian Bale",Nominated for 1 Oscar. Another 6 wins & 30 nominations.,"$12,465,566","USA, UK",09 May 2006,Terrence Malick,,"Biography, Drama, History, Romance","English, Algonquin",69,"The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas.",https://m.media-amazon.com/images/M/MV5BMTdjNjQ5ZTAtODJlZi00MzcyLWJjY2UtNDZhNTJkYjlkNGY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,New Line Cinema,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",20 Jan 2006,True,135 min,,The New World,movie,http://www.thenewworldmovie.com/,Terrence Malick,2005,tt0402399,6.7,"78,119",,
410,"Malcolm Gets, Cary Curran, Craig Chester, Parker Posey",2 nominations.,"$159,059",USA,08 Aug 2006,Craig Chester,,"Comedy, Drama, Music, Romance",English,48,Follows two New York city couples -- one heterosexual and one gay who explore the peaks and the valleys of their respective relationships.,https://m.media-amazon.com/images/M/MV5BMTIyMzkxMzk5MF5BMl5BanBnXkFtZTcwMDA3NDIzMQ@@._V1_SX300.jpg,TLA Releasing,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",17 May 2007,True,99 min,,Adam & Steve,movie,http://www.adamandstevemovie.com/,Craig Chester,2005,tt0372122,6.0,"2,826",,
411,"Dennis Quaid, Rene Russo, Sean Faris, Katija Pevec",2 wins & 4 nominations.,"$53,359,917",USA,28 Feb 2006,Raja Gosnell,,"Comedy, Family, Fantasy, Romance",English,38,"A widowed Coast Guard Admiral and a widow handbag designer fall in love and marry, much to the dismay of her 10 and his 8 children.",https://m.media-amazon.com/images/M/MV5BNjQ2OGY1YTQtZjIwZC00ODE1LWJlZTQtNzRjNGJlNDNlMWFiL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",23 Nov 2005,True,88 min,,"Yours, Mine & Ours",movie,http://www.yoursmineandoursmovie.com/,"Ron Burch (screenplay), David Kidd (screenplay), Melville Shavelson, Mort Lachman, Madelyn Davis, Bob Carroll Jr.",2005,tt0443295,5.4,"24,619",,
412,"Jet Li, Morgan Freeman, Bob Hoskins, Kerry Condon",1 nomination.,"$24,380,112.00","France, USA, UK",11 Oct 2005,Louis Leterrier,,"Action, Crime, Drama, Thriller",English,58,A man enslaved by the mob since childhood and raised into behaving like a human attack dog escapes his captors and attempts to start a new life.,https://m.media-amazon.com/images/M/MV5BMTgwNjIyNTczMF5BMl5BanBnXkFtZTcwODI5MDkyMQ@@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",13 May 2005,True,103 min,,Unleashed,movie,http://unleashedmovie.com/,Luc Besson,2005,tt0342258,7.0,"93,340",,
413,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean",1 win & 6 nominations.,"$35,800,000",USA,13 Dec 2005,Michael Bay,,"Action, Adventure, Mystery, Romance, Sci-Fi, Thriller",English,50,"A man living in a futuristic sterile colony begins to question his circumscribed existence when his friend is chosen to go to the Island, the last uncontaminated place on earth.",https://m.media-amazon.com/images/M/MV5BMTAwNjk0NjM1ODReQTJeQWpwZ15BbWU3MDc1NjIxMzM@._V1_SX300.jpg,Dreamworks Distribution LLC,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",22 Jul 2005,True,136 min,,The Island,movie,http://www.theisland-themovie.com,"Caspian Tredwell-Owen (screenplay), Alex Kurtzman (screenplay), Roberto Orci (screenplay), Caspian Tredwell-Owen (story)",2005,tt0399201,6.9,"286,371",,
414,"Keira Knightley, Mickey Rourke, Edgar Ramírez, Delroy Lindo",2 wins.,N/A,"France, USA, UK",10 Jan 2006,Tony Scott,,"Action, Biography, Crime, Drama, Thriller",English,36,A recounting of Domino Harvey's life story. The daughter of actor Laurence Harvey turned away from her career as a Ford model to become a bounty hunter.,https://m.media-amazon.com/images/M/MV5BMTkwOTA5Njc4Ml5BMl5BanBnXkFtZTcwNzg0MzEzMQ@@._V1_SX300.jpg,Maverick Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '36/100'}]",14 Oct 2005,True,127 min,,Domino,movie,N/A,"Richard Kelly (screenplay), Richard Kelly (story), Steve Barancik (story)",2005,tt0421054,6.0,"62,080",,
415,"Ashanti, Jeffrey Tambor, Quentin Tarantino, David Alan Grier",Nominated for 1 Primetime Emmy. Another 3 nominations.,N/A,USA,09 Aug 2005,Kirk R. Thatcher,,"Adventure, Comedy, Family, Fantasy, Musical",English,N/A,This version of The Wizard of Oz is played by the Muppets!,https://m.media-amazon.com/images/M/MV5BMjE0OTUzOTMyNF5BMl5BanBnXkFtZTcwNTk5NDAzMQ@@._V1_SX300.jpg,N/A,TV-PG,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",20 May 2005,True,120 min,,The Muppets' Wizard of Oz,movie,N/A,"Debra Frank (teleplay), Steve L. Hayes (teleplay), Tom Martin (teleplay), Adam F. Goldberg (teleplay), Debra Frank (television story), Steve L. Hayes (television story), L. Frank Baum (novel)",2005,tt0422778,5.4,"2,965",,
416,"Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter",4 wins & 9 nominations.,N/A,USA,26 Apr 2005,Scott Derrickson,,"Drama, Horror, Thriller","English, Syriac, German, Greek, Hebrew, Latin, Aramaic",46,A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,https://m.media-amazon.com/images/M/MV5BMTI2NTM5MjQ0Nl5BMl5BanBnXkFtZTcwNDAxNjAzMQ@@._V1_SX300.jpg,Dimension Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",09 Sep 2005,True,119 min,,The Exorcism of Emily Rose,movie,N/A,"Paul Harris Boardman, Scott Derrickson",2005,tt0404032,6.7,"109,671",,
417,"Joseph Gordon-Levitt, Nora Zehetner, Lukas Haas, Noah Fleiss",11 wins & 23 nominations.,"$1,973,180",USA,08 Aug 2006,Rian Johnson,,"Action, Crime, Drama, Mystery, Thriller",English,72,A teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.,https://m.media-amazon.com/images/M/MV5BMTk4MjQzMzA2N15BMl5BanBnXkFtZTcwMTU2MzIzMQ@@._V1_SX300.jpg,Focus Features,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",14 Apr 2006,True,110 min,,Brick,movie,http://www.brickmovie.net/,Rian Johnson,2005,tt0393109,7.4,"93,980",,
418,"Jamie Bell, Bill Pullman, Michael Angarano, Danso Gordon",1 win & 5 nominations.,N/A,"Denmark, France, Germany, UK",21 Mar 2006,Thomas Vinterberg,,"Comedy, Crime, Drama, Romance",English,33,"A young boy in a nameless, timeless American town establishes a gang of youthful misfits united in their love of guns and their code of honor.",https://m.media-amazon.com/images/M/MV5BMTkyMDIxMzY4Ml5BMl5BanBnXkFtZTcwNTE2NTgyMQ@@._V1_SX300.jpg,Wellspring Media,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",04 Feb 2005,True,105 min,,Dear Wendy,movie,http://www.dearwendythemovie.com/,Lars von Trier,2005,tt0342272,6.6,"9,553",,
419,"Issei Ogata, Robert Dawson, Kaori Momoi, Shirô Sano",5 wins & 9 nominations.,"$46,368","Russia, Italy, Switzerland, France",01 Jun 2010,Aleksandr Sokurov,,"Drama, History","Japanese, English",85,"Third part in Aleksandr Sokurov's quadrilogy of Power, following Moloch (1999) and Taurus (2001), focuses on Japanese Emperor Hirohito and Japan's defeat in World War II when he is finally confronted by General Douglas MacArthur who offers him to accept a diplomatic defeat for survival.",https://ia.media-imdb.com/images/M/MV5BMTM0OTczMDEzOV5BMl5BanBnXkFtZTcwNzQwMTMzMw@@._V1_SX300.jpg,Lorber Films,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",18 Nov 2005,True,110 min,,The Sun,movie,N/A,"Yuriy Arabov, Jeremy Noble",2005,tt0439817,7.4,"2,356",,
