,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
389,"Edward Woodward, Christopher Lee, Diane Cilento, Britt Ekland",1 win & 6 nominations.,N/A,UK,06 Jan 2009,Robin Hardy,,"Horror, Mystery, Thriller",English,87,A Police Sergeant is sent to a Scottish island village in search of a missing girl who the townsfolk claim never existed. Stranger still are the rites that take place there.,https://m.media-amazon.com/images/M/MV5BOWIzY2QyNDQtOWI3Ni00MjEwLTlhYTgtZTgyMThiY2JkMTY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,LionsGate Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",07 Aug 1974,True,88 min,,The Wicker Man,movie,N/A,Anthony Shaffer (screenplay),1973,tt0070917,7.6,"57,997",,
390,"Robert De Niro, Harvey Keitel, David Proval, Amy Robinson",5 wins & 5 nominations.,N/A,USA,17 Aug 2004,Martin Scorsese,,"Crime, Drama, Thriller","English, Italian",96,A small-time hood aspires to work his way up the ranks of a local mob.,https://m.media-amazon.com/images/M/MV5BMWNmNGY3ZGMtYWQ3OC00Zjg4LWFiN2EtZjM2MDI1YzRiNjg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Warner Bros.,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",14 Oct 1973,True,112 min,,Mean Streets,movie,N/A,"Martin Scorsese (screenplay), Mardik Martin (screenplay), Martin Scorsese (story)",1973,tt0070379,7.3,"83,109",,
391,"Yuriy Yakovlev, Leonid Kuravlyov, Aleksandr Demyanenko, Saveliy Kramarov",N/A,N/A,Soviet Union,N/A,Leonid Gaidai,,"Adventure, Comedy, Sci-Fi","Russian, German",N/A,"An ordinary Soviet building manager, living in the 20th century, is extremely similar to a Tsar of All Rus' - Ivan IV the Terrible (1530-1584). He would never learn about it, but one day his neighbor created a time machine.",https://m.media-amazon.com/images/M/MV5BYWU1NGI4ZWQtYjZiMC00NjU2LWJhNDEtMmY3NzY1ZmNiMGUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjMxMjkwMjI@._V1_SX300.jpg,N/A,TV-G,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",01 Jun 1973,True,93 min,,Ivan Vasilievich: Back to the Future,movie,N/A,"Mikhail A. Bulgakov (play), Vladlen Bakhnov, Leonid Gaidai",1973,tt0070233,8.4,"13,073",,
392,"Todd Barbee, Robin Kohn, Stephen Shea, Hilary Momberger-Powers",Won 1 Primetime Emmy. Another 1 nomination.,N/A,USA,12 Sep 2000,"Bill Melendez, Phil Roman",,"Animation, Short, Comedy, Family",English,N/A,"Peppermint Patty invites herself and her friends over to Charlie Brown's for Thanksgiving, and with Linus, Snoopy, and Woodstock, he attempts to throw together a Thanksgiving dinner.",https://m.media-amazon.com/images/M/MV5BMTQ0NTE5NDUxNV5BMl5BanBnXkFtZTcwMDQxNjUxMQ@@._V1_SX300.jpg,CBS,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",20 Nov 1973,True,30 min,,A Charlie Brown Thanksgiving,movie,N/A,"Charles M. Schulz (written and created by), Jerry Juhl (story), Emily Perl Kingsley (story), Jeff Moss (story), Norman Stiles (story), Jon Stone (story), Ray Sipherd (story)",1973,tt0068359,7.7,"7,523",,
393,"Anjanette Comer, Ruth Roman, Marianna Hill, Susanne Zenor",N/A,N/A,USA,04 Oct 2005,Ted Post,,"Horror, Thriller",English,N/A,"A social worker, still reeling from the loss of her architect husband, investigates the eccentric, psychedelic Wadsworth Family, consisting of a mother, two daughters, and an adult son with the apparent mental capacity of an infant.",https://m.media-amazon.com/images/M/MV5BMDVjNjBjODktMDVjYi00NmJhLWI3ZWYtMjRmMWRlYWZhMGJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Scotia International,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}]",01 Mar 1973,True,84 min,,The Baby,movie,http://www.severin-films.com/2011/06/28/the-baby/,Abe Polsky,1973,tt0069754,6.1,"2,368",,
394,"Lane Carroll, Will MacMillan, Harold Wayne Jones, Lloyd Hollar",N/A,N/A,USA,29 Apr 2003,George A. Romero,,"Action, Horror, Sci-Fi",English,63,"The military attempts to contain a manmade combat virus that causes death and permanent insanity in those infected, as it overtakes a small Pennsylvania town.",https://m.media-amazon.com/images/M/MV5BM2MzNDVlNjMtNDdhMS00YzIxLWFhNzMtNzZiM2I2ZTZlOTQ4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Blue Underground,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",16 Mar 1973,True,103 min,,The Crazies,movie,http://www.blue-underground.com/,"Paul McCollough (based on a script by), George A. Romero (screenplay)",1973,tt0069895,6.1,"9,692",,
395,"Monique van de Ven, Rutger Hauer, Tonny Huurdeman, Wim van den Brink",Nominated for 1 Oscar. Another 1 win.,N/A,Netherlands,10 May 2007,Paul Verhoeven,,"Drama, Romance","Dutch, English",N/A,A young love must struggle against an old problems.,https://m.media-amazon.com/images/M/MV5BMjhkMWYzOWQtYTVkYy00YmUwLWE3ZjctYWI4YTQ3MDNhYzM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTAwNzgxMzQ@._V1_SX300.jpg,Cinemation Industries,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",27 Sep 1974,True,108 min,,Turkish Delight,movie,N/A,"Gerard Soeteman (screenplay), Jan Wolkers (novel)",1973,tt0070842,7.2,"9,004",,
396,"Jacqueline Bisset, Valentina Cortese, Dani, Alexandra Stewart",Won 1 Oscar. Another 11 wins & 7 nominations.,N/A,"France, Italy",18 Mar 2003,François Truffaut,,"Comedy, Drama, Romance","French, English",N/A,"A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.",https://m.media-amazon.com/images/M/MV5BYWQzOTZkNjUtN2Y0NC00OTNjLWJiNjAtMmYyMmRkNzU3YTlmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",07 Sep 1973,True,116 min,,Day for Night,movie,N/A,"François Truffaut (screenplay), Jean-Louis Richard (screenplay), Suzanne Schiffman (screenplay)",1973,tt0070460,8.0,"17,619",,
397,"George Segal, Glenda Jackson, Paul Sorvino, K Callan",Won 1 Oscar. Another 10 wins & 10 nominations.,N/A,UK,05 Feb 2002,Melvin Frank,,"Comedy, Romance","English, Spanish",N/A,Romantic comedy about a pair of clandestine lovers in a London-Spain tryst.,https://ia.media-imdb.com/images/M/MV5BNTlhZThiNzAtNzVlNC00ODhjLThhOWQtMWM5NGVlYzg3OGI4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Media Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}]",09 Aug 1973,True,106 min,,A Touch of Class,movie,N/A,"Melvin Frank, Jack Rose, Marvin Frank (story ""She Loves Me,  She Told Me So Last Night"")",1973,tt0070819,6.5,"2,346",,
398,"Alejandro Jodorowsky, Horacio Salinas, Zamira Saunders, Juan Ferrara",1 win & 1 nomination.,N/A,"Mexico, USA",01 May 2007,Alejandro Jodorowsky,,"Adventure, Drama, Fantasy","Spanish, English",N/A,"In a corrupt, greed-fueled world, a powerful alchemist leads a Christ-like character and seven materialistic figures to the Holy Mountain, where they hope to achieve enlightenment.",https://m.media-amazon.com/images/M/MV5BN2IzM2I5NTQtMTIyMy00YWM2LWI1OGMtNjI0MWIyNDZkZGFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,ABKCO Films,R,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}]",11 Jul 1975,True,114 min,,The Holy Mountain,movie,N/A,Alejandro Jodorowsky,1973,tt0071615,7.9,"30,923",,
399,"Ellen Burstyn, Max von Sydow, Lee J. Cobb, Kitty Winn",Won 2 Oscars. Another 14 wins & 17 nominations.,N/A,USA,01 Dec 1998,William Friedkin,,Horror,"English, Latin, Greek, French, German, Arabic, Kurdish",82,"When a teenage girl is possessed by a mysterious entity, her mother seeks the help of two priests to save her daughter.",https://m.media-amazon.com/images/M/MV5BYjhmMGMxZDYtMTkyNy00YWVmLTgyYmUtYTU3ZjcwNTBjN2I1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",26 Dec 1973,True,122 min,,The Exorcist,movie,http://theexorcist.warnerbros.com/,"William Peter Blatty (written for the screen by), William Peter Blatty (novel)",1973,tt0070047,8.0,"327,757",,
400,"Pamela Franklin, Roddy McDowall, Clive Revill, Gayle Hunnicutt",1 nomination.,N/A,UK,04 Sep 2001,John Hough,,Horror,English,N/A,"Physicist Lionel Barrett and his wife lead a team of mediums into the Belasco House, which is supposedly haunted by the victims of its late owner, a six-foot-five serial killer.",https://m.media-amazon.com/images/M/MV5BYmNhYzBiMzItZjQ1Mi00ZmY2LWJiNDUtYWQ5MzMxNjEzMmZiXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",15 Jun 1973,True,95 min,,The Legend of Hell House,movie,N/A,"Richard Matheson (novel), Richard Matheson (screenplay)",1973,tt0070294,6.8,"10,872",,
401,"Lesley Taplin, Cheryl Smith, William Whitton, Hy Pyke",N/A,N/A,USA,31 Aug 2004,Richard Blackburn,,"Fantasy, Horror",English,49,A young girl who returns to her hometown to see her dying father finds herself being drawn into a web of vampirism and witchcraft.,https://m.media-amazon.com/images/M/MV5BMzIwNDVkYmEtYjFjMi00MGVlLTgxZDktNGVjYjM1M2U2MWI4XkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_SX300.jpg,Synapse Films,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",30 Apr 1973,True,80 min,,Lemora: A Child's Tale of the Supernatural,movie,http://synapse-films.com/dvds/lemora-a-childs-tale-of-the-supernatural-special-edition/,"Richard Blackburn (screenplay), Robert Fern (screenplay)",1973,tt0070300,6.5,"1,731",,
402,"Ryan O'Neal, Tatum O'Neal, Madeline Kahn, John Hillerman",Won 1 Oscar. Another 7 wins & 10 nominations.,N/A,USA,12 Aug 2003,Peter Bogdanovich,,"Comedy, Drama",English,77,"During the Great Depression, a con man finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership.",https://m.media-amazon.com/images/M/MV5BOWVmYzQwY2MtOTBjNi00MDNhLWI5OGMtN2RiMDYxODI3MjU5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,Paramount Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",09 May 1973,True,102 min,,Paper Moon,movie,N/A,"Joe David Brown (novel), Alvin Sargent (screenplay)",1973,tt0070510,8.1,"37,687",,
403,"Tony Kendall, Fernando Sancho, Esperanza Roy, Frank Braña",N/A,N/A,Spain,27 Sep 2005,Amando de Ossorio,,Horror,Spanish,N/A,"500 years after they were blinded and executed for committing human sacrifices, a band of Templar knights returns from the grave to terrorize a rural Portuguese village during it's ...",https://images-na.ssl-images-amazon.com/images/M/MV5BYmNmNmRkZDItNGRkNi00YTkxLTk1MjMtYTNmYzkxNDE1MGY0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Blue Underground,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",N/A,True,91 min,,The Return of the Evil Dead,movie,http://blue-underground.com/,"Amando de Ossorio (screenplay), Amando de Ossorio (story)",1973,tt0068232,6.0,"1,907",,
404,"Woody Allen, Diane Keaton, John Beck, Mary Gregory",2 wins & 2 nominations.,N/A,USA,05 Jul 2000,Woody Allen,,"Comedy, Sci-Fi","English, Yiddish",77,A nerdish store owner is revived out of cryostasis into a future world to fight an oppressive government.,https://m.media-amazon.com/images/M/MV5BMTUzMzY1MzI3Nl5BMl5BanBnXkFtZTcwOTM4OTYwNA@@._V1_SX300.jpg,United Artists,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",17 Dec 1973,True,89 min,,Sleeper,movie,N/A,"Woody Allen, Marshall Brickman",1973,tt0070707,7.3,"37,368",,
405,"Charlton Heston, Leigh Taylor-Young, Chuck Connors, Joseph Cotten",3 wins & 1 nomination.,N/A,USA,05 Aug 2003,Richard Fleischer,,"Crime, Mystery, Sci-Fi, Thriller","English, Spanish",66,"In the world ravaged by the greenhouse effect and overpopulation, an NYPD detective investigates the murder of a big company CEO.",https://m.media-amazon.com/images/M/MV5BMjMwNDM0ZDUtZWE1OS00MWI1LTgxZDAtNTAzYjExZGI0MjdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,WARNER BROTHERS PICTURES,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",09 May 1973,True,97 min,,Soylent Green,movie,N/A,"Stanley R. Greenberg (screenplay), Harry Harrison (novel)",1973,tt0070723,7.1,"51,958",,
406,"Brigitte Bardot, Robert Hossein, Mathieu Carrière, Michèle Sand",N/A,N/A,"France, Italy",13 Nov 2001,Roger Vadim,,Drama,"French, Swedish, English",N/A,Jeanne lives in Paris and believes she is the reincarnation of Don Juan. She visits a priest and tells him she has killed a man. He comes to her elegant flat - her father has died leaving ...,https://images-na.ssl-images-amazon.com/images/M/MV5BNjg5ODA5MjYyMF5BMl5BanBnXkFtZTcwMDgwODkxMQ@@._V1_SX300.jpg,Criterion Collection,R,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",01 Mar 1976,True,87 min,,Don Juan (Or If Don Juan Were a Woman),movie,N/A,"Jean Cau (scenario), Roger Vadim (scenario), Jean-Pierre Petrolacci (scenario collaborator), Jean Cau (dialogue)",1973,tt0069990,5.0,653,,
407,"Clint Eastwood, Verna Bloom, Marianna Hill, Mitchell Ryan",N/A,N/A,USA,24 Feb 1998,Clint Eastwood,,"Mystery, Western",English,69,A gunfighting stranger comes to the small settlement of Lago and is hired to bring the townsfolk together in an attempt to hold off three outlaws who are on their way.,https://m.media-amazon.com/images/M/MV5BYjRmZDg3M2UtNWRhNy00NDVlLWI2ZDktYzJiN2FjNjE5ZDQ5XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,Universal Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",22 Aug 1973,True,105 min,,High Plains Drifter,movie,N/A,Ernest Tidyman,1973,tt0068699,7.6,"44,651",,
408,"Ted Neeley, Carl Anderson, Yvonne Elliman, Barry Dennen",Nominated for 1 Oscar. Another 3 wins & 11 nominations.,N/A,USA,16 Mar 1999,Norman Jewison,,"Drama, History, Musical",English,64,"Film version of the musical stage play, presenting the last few weeks of Christ's life told in an anachronistic manner.",https://m.media-amazon.com/images/M/MV5BOTdkZmUwN2EtMDFjYi00ODMzLWI1MWYtYzU0NzYxZTk5NDk2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Universal Studios,G,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",15 Aug 1973,True,106 min,,Jesus Christ Superstar,movie,N/A,"Melvyn Bragg (screenplay: based upon the rock opera ""Jesus Christ Superstar"" by), Norman Jewison (screenplay: based upon the rock opera ""Jesus Christ Superstar"" by), Tim Rice (based upon the rock opera ""Jesus Christ Superstar"": book)",1973,tt0070239,7.3,"22,893",,
409,"Rip Torn, Ahna Capri, Elayne Heilveil, Michael C. Gwynne",1 win & 1 nomination.,N/A,USA,08 Jan 2008,Daryl Duke,,Drama,English,N/A,"A cynical look at the life of a not so nice country-western singer, Maury Dann - played by Rip Torn in one of his most memorable performances. He ruthlessly manipulates every one around him...",https://m.media-amazon.com/images/M/MV5BNzdjNWQzYWEtOTIxYy00NWU0LTkyNzAtYThmMWIyMGZjNzdkXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Cinerama,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",09 Jun 1975,True,103 min,,Payday,movie,N/A,Don Carpenter,1973,tt0069067,7.2,620,,
410,"Steve McQueen, Dustin Hoffman, Victor Jory, Don Gordon",Nominated for 1 Oscar. Another 2 wins & 1 nomination.,N/A,"France, USA",14 Dec 1999,Franklin J. Schaffner,,"Biography, Crime, Drama","English, Spanish",58,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",https://m.media-amazon.com/images/M/MV5BZGRjZjQ0NzAtYmZlNS00Zjc1LTk1YWItMDY5YzQxMzA4MTAzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",19 Dec 1973,True,151 min,,Papillon,movie,N/A,"Dalton Trumbo (screenplay), Lorenzo Semple Jr. (screenplay), Henri Charrière (book)",1973,tt0070511,8.0,"111,868",,
411,"Christopher Lee, Peter Cushing, Michael Coles, William Franklyn",N/A,N/A,UK,10 Oct 2000,Alan Gibson,,Horror,"English, Latin",N/A,"In London in the 1970s, Scotland Yard police investigators think they have uncovered a case of vampirism. They call in an expert vampire researcher named Professor Lorrimer Van Helsing (a ...",https://m.media-amazon.com/images/M/MV5BOWUwNDliOTYtN2IwZC00MzlhLTgwMTAtNmU0ZWZhNTA2NDViXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg,Dynamite Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",01 Oct 1978,True,87 min,,The Satanic Rites of Dracula,movie,N/A,Don Houghton (screenplay by),1973,tt0070634,5.6,"4,595",,
412,Klaus Löwitsch,1 win.,,West Germany,,Rainer Werner Fassbinder,,"Crime, Mystery, Sci-Fi","German, English",N/A,"Somewhere in the future there is a computer project called Simulacron one of which is able to simulate a full featured reality, when suddenly project leader Henry Vollmer dies. His ...",https://m.media-amazon.com/images/M/MV5BMDkzNjY3NmEtN2Q1NS00ZjMxLTliNDEtMGJlYTNjNzczZTIwXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",14 Oct 1973,True,212 min,,World on a Wire,series,,"Daniel F. Galouye (novel), Fritz Müller-Scherz (teleplay), Rainer Werner Fassbinder (teleplay)",1973–,tt0070904,7.9,"4,496",,1
413,"Claire Bloom, Anthony Hopkins, Ralph Richardson, Denholm Elliott",Nominated for 2 BAFTA Film Awards. Another 1 win & 1 nomination.,N/A,UK,04 Mar 2003,Patrick Garland,,Drama,English,N/A,"Nora Helmer had years earlier committed a forgery, in order to save the life of her authoritarian husband Torvald. Now she is being blackmailed, and lives in fear of her husband finding out...",https://images-na.ssl-images-amazon.com/images/M/MV5BZGEyNDJlNGQtMGZhOC00MGRjLTg0Y2EtMDU4M2ZhOGRlYjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Tomorrow Entertainment,G,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",10 Apr 1973,True,105 min,,A Doll's House,movie,N/A,"Henrik Ibsen (play), Christopher Hampton (screenplay), Christopher Hampton (Broadway play)",1973,tt0069987,6.5,914,,
414,"Meiko Kaji, Toshio Kurosawa, Masaaki Daimon, Miyoko Akaza",N/A,N/A,Japan,11 May 2004,Toshiya Fujita,,"Action, Drama, Thriller","English, Japanese",N/A,A young girl is born and raised to be an instrument of revenge.,https://images-na.ssl-images-amazon.com/images/M/MV5BNzYzMjMzNjc0MF5BMl5BanBnXkFtZTgwMTczNDgwMzE@._V1_SX300.jpg,Toho Company Ltd.,NOT RATED,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",01 Dec 1973,True,97 min,,Lady Snowblood,movie,N/A,"Kazuo Kamimura (story), Kazuo Koike (story), Norio Osada (screenplay)",1973,tt0158714,7.7,"9,200",,
415,"Gene Wilder, Peter Boyle, Marty Feldman, Madeline Kahn",Nominated for 2 Oscars. Another 11 wins & 5 nominations.,N/A,USA,03 Nov 1998,Mel Brooks,,Comedy,"English, German",80,"An American grandson of the infamous scientist, struggling to prove that his grandfather was not as insane as people believe, is invited to Transylvania, where he discovers the process that reanimates a dead body.",https://m.media-amazon.com/images/M/MV5BMTEwNjg2MjM2ODFeQTJeQWpwZ15BbWU4MDQ1MDU5OTEx._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",15 Dec 1974,True,106 min,,Young Frankenstein,movie,N/A,"Gene Wilder (screen story and screenplay), Mel Brooks (screen story and screenplay), Mary Shelley (based on characters in the novel ""Frankenstein"" by)",1974,tt0072431,8.0,"131,811",,
416,"Roger Moore, Christopher Lee, Britt Ekland, Maud Adams",2 wins & 1 nomination.,N/A,UK,22 Oct 2002,Guy Hamilton,,"Action, Adventure, Thriller","English, Thai, Cantonese",43,James Bond is led to believe that he is targeted by the world's most expensive assassin while he attempts to recover sensitive solar cell technology that is being sold to the highest bidder.,https://m.media-amazon.com/images/M/MV5BYjY3YmM1MTItMWE0NC00NjFmLWFkMDgtMWFiZjY5NzQyZGVjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,MGM Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",20 Dec 1974,True,125 min,,The Man with the Golden Gun,movie,N/A,"Richard Maibaum (screenplay), Tom Mankiewicz (screenplay)",1974,tt0071807,6.8,"85,690",,
417,"Lucille Ball, Bea Arthur, Robert Preston, Bruce Davison",N/A,N/A,USA,19 Jun 2007,Gene Saks,,Musical,"English, Japanese, French, Russian",N/A,"It's the late 1920s. Upon the death of wealthy Chicagoan Edward Dennis, his nine-year old son Patrick Dennis becomes the ward of their only living relative, Edward's equally wealthy New ...",https://m.media-amazon.com/images/M/MV5BMzFmODQyZWMtMWExZC00MmE5LWFkNTItODgwOWE0ZDlmNDFlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Warner Bros. Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}]",27 Mar 1974,True,132 min,,Mame,movie,N/A,"Jerome Lawrence (Broadway musical), Robert E. Lee (Broadway musical), Jerry Herman (Broadway musical), Patrick Dennis (novel), Jerome Lawrence (stage play 'Auntie Mame'), Robert E. Lee (stage play 'Auntie Mame'), Paul Zindel (screenplay)",1974,tt0071803,6.0,"2,387",,
418,"Brian Narelle, Cal Kuniholm, Dre Pahich, Dan O'Bannon",1 win & 2 nominations.,N/A,USA,16 Mar 1999,John Carpenter,,"Comedy, Sci-Fi",English,66,"In the far reaches of space, a small crew, 20 years into their solitary mission, find things beginning to go hilariously wrong.",https://m.media-amazon.com/images/M/MV5BZDYwN2NjYzQtODk3Ni00ZTA1LWExZmUtZjhjOGQ2YjgwMjIwXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,Jack H. Harris Enterprises Inc,G,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",09 Feb 1979,True,83 min,,Dark Star,movie,http://www.vcientertainment.com/Film-Categories?product_id=496,"John Carpenter (original story and screenplay), Dan O'Bannon (original story and screenplay)",1974,tt0069945,6.4,"19,831",,
419,"Brigitte Mira, El Hedi ben Salem, Irm Hermann, Elma Karlowa",4 wins & 1 nomination.,N/A,West Germany,10 Jun 2003,Rainer Werner Fassbinder,,"Drama, Romance","German, Arabic",N/A,"An almost accidental romance is kindled between a German woman in her mid-sixties and a Moroccan migrant worker around twenty-five years younger. They abruptly decide to marry, appalling everyone around them.",https://m.media-amazon.com/images/M/MV5BMTQ5YzM4MGMtYzIwZS00MjliLTg5NDUtZTUxYjJhNTI1NDU3XkEyXkFqcGdeQXVyNjUwMTQ4NjE@._V1_SX300.jpg,New Yorker Films,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",05 Jun 1974,True,92 min,,Ali: Fear Eats the Soul,movie,N/A,Rainer Werner Fassbinder,1973,tt0071141,8.1,"16,095",,
420,"Mia Bendixsen, Ellen Burstyn, Alfred Lutter III, Billy Green Bush",Won 1 Oscar. Another 5 wins & 11 nominations.,N/A,USA,17 Aug 2004,Martin Scorsese,,"Drama, Romance",English,78,"A recently widowed woman is on the road with her precocious young son, determined to make a new life for herself as a singer.",https://m.media-amazon.com/images/M/MV5BMTc0NzYzNDI5N15BMl5BanBnXkFtZTcwNzEyNTY1Mw@@._V1_SX300.jpg,Warner Home Video,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",30 May 1975,True,112 min,,Alice Doesn't Live Here Anymore,movie,N/A,Robert Getchell,1974,tt0071115,7.4,"18,153",,
