,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
525,"Robert Downey Jr., Charles Grodin, Alfre Woodard, Kyra Sedgwick",1 win & 10 nominations.,N/A,USA,17 Nov 1998,Ron Underwood,,"Comedy, Drama, Fantasy, Romance",English,N/A,An unhappy businessman finds a new sense of purpose after he's tasked with helping a quartet of ghosts fulfill their last wishes before moving on to the afterlife.,https://m.media-amazon.com/images/M/MV5BZTQ4NGEzZjQtNzI3Mi00NjhiLWI0M2QtYTNkMmFkMTA2ZmQ5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,MCA Universal Home Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}]",13 Aug 1993,True,104 min,,Heart and Souls,movie,http://www.heartandsoulfilm.org/,"Gregory Hansen (short film), Gregory Hansen (screen story), Erik Hansen (screen story), Brent Maddock (screen story), S.S. Wilson (screen story), Brent Maddock (screenplay), S.S. Wilson (screenplay), Gregory Hansen (screenplay), Erik Hansen (screenplay)",1993,tt0107091,6.9,"14,751",,
526,"Alan Arkin, Matt Craven, Diane Lane, Bill Paxton",N/A,N/A,"Canada, USA",03 Sep 2002,Mike Binder,,"Comedy, Drama, Romance",English,N/A,Seven friends reunite for a week-long reunion at a summer camp in Ontario they used to attend as children which is now threatened with being closed down.,https://m.media-amazon.com/images/M/MV5BMTkzMDMxNTE2NV5BMl5BanBnXkFtZTYwNzk4OTE5._V1_SX300.jpg,Buena Vista,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",23 Apr 1993,True,97 min,,Indian Summer,movie,N/A,Mike Binder,1993,tt0107212,6.5,"4,658",,
527,"Robert Sean Leonard, Christian Bale, Frank Whaley, Barbara Hershey",1 win & 1 nomination.,N/A,USA,03 Sep 2002,Thomas Carter,,"Drama, Music",English,39,"A close-knit group of young kids in Nazi Germany listen to banned swing music from the U.S. Soon, dancing and fun lead to more difficult choices, as the Nazis begin tightening their grip on...",https://m.media-amazon.com/images/M/MV5BYzEyYTk0NzQtNTE2Zi00YjQwLThjMjYtODc4NDUzYWM3ZDY3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Buena Vista Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",05 Mar 1993,True,112 min,,Swing Kids,movie,N/A,Jonathan Marc Feldman,1993,tt0108265,6.8,"14,560",,
528,"Uma Thurman, Lorraine Bracco, Pat Morita, Angie Dickinson",4 nominations.,N/A,USA,02 Nov 2004,Gus Van Sant,,"Comedy, Drama, Romance, Western","English, German",28,"Sissy Hankshaw is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the Countess"", sends ...",https://m.media-amazon.com/images/M/MV5BMTIzMjY3MDY4Ml5BMl5BanBnXkFtZTcwMjY2MzcyMQ@@._V1_SX300.jpg,Fine Line Features,R,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",20 May 1994,True,95 min,,Even Cowgirls Get the Blues,movie,N/A,"Tom Robbins (novel), Gus Van Sant (screenplay)",1993,tt0106834,4.3,"6,664",,
529,"Michael Crawford, Ben Vereen, Ellen Blain, Benji Gregory",1 win & 1 nomination.,N/A,"UK, USA, Taiwan, Spain, Canada, Denmark, Argentina",22 Feb 2005,Charles Grosvenor,,"Animation, Adventure, Drama, Family",English,N/A,"A young mouse, mole and hedgehog risk their lives to find a cure for their badger friend, who's been poisoned by men.",https://m.media-amazon.com/images/M/MV5BMDQxNDQxZTItM2ViYy00NDFiLWE3ZWEtODI3MTZjYWM3YmRmXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,G,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}]",18 Jun 1993,True,71 min,,Once Upon a Forest,movie,N/A,"Rae Lambert (story), Mark Young, Kelly Ward",1993,tt0107745,6.6,"4,465",,
530,"Kathleen Turner, Dennis Quaid, Fiona Shaw, Stanley Tucci",N/A,N/A,USA,01 Apr 2003,Herbert Ross,,"Comedy, Crime",English,N/A,"A wise-cracking husband and wife team of ex-Spies arrive in New Orleans on maternity leave with their baby girl. There they are hassled by muggers, the police and their FBI boss, who wants ...",https://m.media-amazon.com/images/M/MV5BMTMwNDA5MzQ0MV5BMl5BanBnXkFtZTcwNjAxODM5NA@@._V1_SX300.jpg,MGM Home Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",10 Sep 1993,True,90 min,,Undercover Blues,movie,N/A,Ian Abrams,1993,tt0108442,6.0,"6,969",,
531,"Bob Hoskins, John Leguizamo, Dennis Hopper, Samantha Mathis",2 nominations.,N/A,"UK, USA",03 Jun 2003,"Annabel Jankel, Rocky Morton",,"Adventure, Comedy, Family, Fantasy, Sci-Fi",English,N/A,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",https://m.media-amazon.com/images/M/MV5BMzRmNGY0NTctYTNkNC00M2FkLWI0ZTgtYTE5ODhiZjYxMDkxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]",28 May 1993,True,104 min,,Super Mario Bros.,movie,N/A,"Parker Bennett, Terry Runte, Ed Solomon",1993,tt0108255,4.0,"44,959",,
532,"Kotono Mitsuishi, Tôru Furuya, Michie Tomizawa, Aya Hisakawa",N/A,N/A,Japan,08 Feb 2000,Kunihiko Ikuhara,,"Animation, Action, Comedy, Drama, Fantasy, Romance",Japanese,N/A,"Fiore, an old friend from Mamoru's lonely childhood who couldn't survive on Earth, returns with flowers he promised Mamoru. But, the evil flower Kisenian overpowered Fiore's weak mind and ...",https://m.media-amazon.com/images/M/MV5BZmU5YzE5MGUtODdmNS00OGNlLTllZDEtMTQwOGRiZGRhZjNkXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,N/A,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",08 Feb 2000,True,61 min,,Sailor Moon R: The Movie: The Promise of the Rose,movie,N/A,"Sukehiro Tomita (screenplay), Naoko Takeuchi (author: Kodansha Monthly Nakayoshi), Lisa Lumby-Richards (adaptation)",1993,tt0106417,7.8,"1,939",,
533,"Jim Varney, Diedrich Bader, Erika Eleniak, Cloris Leachman",1 win & 1 nomination.,N/A,USA,01 Jan 2002,Penelope Spheeris,,"Comedy, Family",English,37,"A feature adaptation of the classic television show, when nice guy redneck Jed Clampett strikes it rich when he finds black oil, and moves him and his kin to posh Beverly Hills.",https://m.media-amazon.com/images/M/MV5BYTE3YjcwNTYtY2IwNi00MDlhLTlhMzMtOGM1YzI5MTU5OGNkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",15 Oct 1993,True,92 min,,The Beverly Hillbillies,movie,N/A,"Paul Henning (television series), Lawrence Konner (story), Mark Rosenthal (story), Lawrence Konner (screenplay), Mark Rosenthal (screenplay), Jim Fisher (screenplay), Jim Staahl (screenplay)",1993,tt0106400,4.9,"16,104",,
534,"Jason London, Joey Lauren Adams, Milla Jovovich, Shawn Andrews",4 nominations.,N/A,USA,30 Jun 1998,Richard Linklater,,Comedy,English,78,The adventures of high school and junior high students on the last day of school in May 1976.,https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,Gramercy Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",10 Feb 1994,True,102 min,,Dazed and Confused,movie,N/A,Richard Linklater,1993,tt0106677,7.7,"145,677",,
535,"Christian Slater, Marisa Tomei, Rosie Perez, Kyle Secor",2 wins & 1 nomination.,N/A,USA,14 Nov 2001,Tony Bill,,"Comedy, Drama, Romance",English,N/A,A waitress hardly notices a shy busboy who secretly loves her; until one night she's attacked and he comes to her rescue. From there a relationship sparks but one secret could mean disaster for these fated lovers.,https://m.media-amazon.com/images/M/MV5BODY5MTQ0ZDctMjI0YS00ZjNmLTg4YzUtZWRlYTlkMGY3MTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,MGM Home Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}]",12 Feb 1993,True,102 min,,Untamed Heart,movie,N/A,Tom Sierchio,1993,tt0108451,6.8,"11,618",,
536,"John Haycraft, Christopher Reeve, Anthony Hopkins, Emma Thompson",Nominated for 8 Oscars. Another 16 wins & 31 nominations.,N/A,"USA, UK",06 Nov 2001,James Ivory,,"Drama, Romance","English, French, German",84,A butler who sacrificed body and soul to service in the years leading up to World War II realizes too late how misguided his loyalty was to his lordly employer.,https://m.media-amazon.com/images/M/MV5BNDYwOThlMDAtYWUwMS00MjY5LTliMGUtZWFiYTA5MjYwZDAyXkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_SX300.jpg,Sony Pictures Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",19 Nov 1993,True,134 min,,The Remains of the Day,movie,N/A,"Kazuo Ishiguro (novel), Ruth Prawer Jhabvala (screenplay)",1993,tt0107943,7.9,"56,871",,
537,"Madonna, Michael Forest, Joe Mantegna, Charles Hallahan",1 win & 8 nominations.,N/A,"Germany, USA",03 Dec 2002,Uli Edel,,"Drama, Thriller",English,N/A,A lawyer defends a woman accused of killing her older lover by having sex with him.,https://m.media-amazon.com/images/M/MV5BOTFhZTM2ZDAtZTc4OS00NzExLWIzODctNGVhNmMyMjBlNDRjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SX300.jpg,MGM,R,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}]",15 Jan 1993,True,99 min,,Body of Evidence,movie,N/A,Brad Mirman,1993,tt0106453,4.4,"12,885",,
538,"Nobuo Tobita, Toshihiko Seki, Yoko Sakamoto, Yuri Amano",N/A,N/A,Japan,18 Apr 2017,Tomomi Mochizuki,,"Animation, Drama, Romance",Japanese,73,"As a young man returns home after his first year away at college he recalls his senior year of high school and the iron-willed, big city girl that turned his world upside down.",https://m.media-amazon.com/images/M/MV5BMTBkNTUyZjYtMjIzZC00NDIzLWIyOTEtYmRkYzgxYzFiYzk3XkEyXkFqcGdeQXVyNDYzNTI2ODc@._V1_SX300.jpg,GKIDS,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",05 May 1993,True,76 min,,Ocean Waves,movie,N/A,"Saeko Himuro (novel), Keiko Niwa (screenplay)",1993,tt0108432,6.8,"7,393",,
539,"Leon Lai, Man Cheung, Michelle Reis, Elvis Tsui",N/A,N/A,Hong Kong,N/A,Man Kit Poon,,"Action, Drama",Cantonese,N/A,"A swordsman learns about love and life when he falls for one woman and another girl falls for him. Meanwhile, he and the one he is in love with must fight an evil warlord bent on corruption.",N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",20 Aug 1993,True,111 min,,Fei hu wai zhuan,movie,N/A,"Louis Cha (novel), Johnny Mak (screenplay), Stephen Shiu (screenplay)",1993,tt0104246,5.9,84,,
540,"Pierce Brosnan, Patrick Stewart, Alexandra Paul, Ted Levine",N/A,N/A,"UK, Croatia, USA",30 Aug 2005,David Jackson,,"Action, Thriller","English, Slovenian",N/A,"A train with hostages is stolen in Bremen, Germany. It's heading south through Europe with a nuclear bomb. A UN crime-fighting task force is in charge of stopping it in cooperation with local military and police.",https://m.media-amazon.com/images/M/MV5BMTc4NjYzNTAxOV5BMl5BanBnXkFtZTgwODE4NDkwMzE@._V1_SX300.jpg,New Line Cinema,R,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",14 Apr 1993,True,100 min,,Detonator,movie,N/A,David Jackson,1993,tt0106689,5.3,"3,033",,
541,"Andie MacDowell, Bruce Davison, Jack Lemmon, Zane Cassidy",Nominated for 1 Oscar. Another 17 wins & 17 nominations.,N/A,USA,16 Nov 2004,Robert Altman,,"Comedy, Drama",English,79,The day-to-day lives of several suburban Los Angeles residents.,https://m.media-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,Fine Line Features,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",01 Oct 1993,True,188 min,,Short Cuts,movie,N/A,"Raymond Carver (writings), Robert Altman (screenplay), Frank Barhydt (screenplay)",1993,tt0108122,7.7,"39,348",,
542,"Meryl Streep, Jeremy Irons, Winona Ryder, Antonio Banderas",12 wins.,N/A,"Portugal, Germany, Denmark, USA, France",19 Jun 2001,Bille August,,"Drama, Romance","English, Spanish",N/A,"A rancher, his clairvoyant wife and their family face turbulent years in South America in this adaptation of Isabel Allende's best-seller.",https://m.media-amazon.com/images/M/MV5BOWRmNjFkOGQtNjk1MC00OWM0LWE3YjItNWIxNWM5MjYzZjcxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,Live Home Video,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}]",01 Apr 1994,True,140 min,,The House of the Spirits,movie,N/A,"Isabel Allende (novel), Bille August",1993,tt0107151,6.9,"19,250",,
543,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen",Nominated for 1 Oscar. Another 7 wins & 6 nominations.,N/A,USA,17 Nov 2001,Lasse Hallström,,Drama,English,73,"After his father's death, Gilbert has to care for his mentally-disabled brother, Arnie, and his morbidly obese mother. This situation is suddenly challenged though, when love unexpectedly walks into his life.",https://m.media-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",04 Mar 1994,True,118 min,,What's Eating Gilbert Grape,movie,N/A,"Peter Hedges (novel), Peter Hedges (screenplay)",1993,tt0108550,7.8,"195,556",,
544,"Kevin Costner, Clint Eastwood, Laura Dern, T.J. Lowther",N/A,N/A,USA,01 Oct 2002,Clint Eastwood,,"Crime, Drama, Thriller",English,71,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, while the search is headed up by an honorable Texas Ranger.",https://m.media-amazon.com/images/M/MV5BZjcyYmU1NzYtMmJiYy00NjJlLWE5ZjMtZWNkOWNjZmQ4MzIyXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,Warner Home Video,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",24 Nov 1993,True,138 min,,A Perfect World,movie,N/A,John Lee Hancock,1993,tt0107808,7.5,"66,728",,
545,"Johnny Depp, Mary Stuart Masterson, Aidan Quinn, Julianne Moore",Nominated for 1 Golden Globe. Another 3 nominations.,N/A,USA,09 Jan 2001,Jeremiah S. Chechik,,"Comedy, Drama, Romance",English,57,A mentally ill young woman finds her love in an eccentric man who models himself after Buster Keaton.,https://m.media-amazon.com/images/M/MV5BMTUwMzkyNjIzMl5BMl5BanBnXkFtZTcwMDMyNDcyNA@@._V1_SX300.jpg,MGM Home Entertainment,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",23 Apr 1993,True,98 min,,Benny & Joon,movie,N/A,"Barry Berman (story), Lesley McNeil (story), Barry Berman (screenplay)",1993,tt0106387,7.2,"51,189",,
546,"Charlie Sheen, Lloyd Bridges, Valeria Golino, Richard Crenna",1 win.,N/A,USA,06 Aug 2002,Jim Abrahams,,"Action, Comedy",English,N/A,"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.",https://m.media-amazon.com/images/M/MV5BZjU2ODlmZWMtODEwZS00NTQ0LTk1ZDYtYzk0ZjE3ZGZhMGM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",21 May 1993,True,86 min,,Hot Shots! Part Deux,movie,N/A,"Jim Abrahams (characters), Pat Proft (characters), Jim Abrahams, Pat Proft",1993,tt0107144,6.6,"77,410",,
547,"Leslie Cheung, Fengyi Zhang, Li Gong, Qi Lü",Nominated for 2 Oscars. Another 18 wins & 7 nominations.,N/A,"China, Hong Kong",14 Dec 1999,Kaige Chen,,"Drama, Music, Romance",Mandarin,N/A,"The story of two men, who met as apprentices in the Peking Opera, and stayed friends for over 50 years.",https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,Miramax,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}]",15 Oct 1993,True,171 min,,Farewell My Concubine,movie,N/A,"Pik Wah Lee (novel), Pik Wah Lee (screenplay), Wei Lu",1993,tt0106332,8.1,"21,746",,
548,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott",Nominated for 3 Oscars. Another 2 wins & 13 nominations.,N/A,USA,29 Apr 1997,Wolfgang Petersen,,"Action, Crime, Drama, Thriller",English,74,"Secret Service agent Frank Horrigan couldn't save Kennedy, but he's determined not to let a clever assassin take out this president.",https://m.media-amazon.com/images/M/MV5BMjdhYjRlMTgtNTMzOS00OTZlLWIxMjAtNjM4NGY0NGQxODM3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,Sony Pictures Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",09 Jul 1993,True,128 min,,In the Line of Fire,movie,N/A,Jeff Maguire,1993,tt0107206,7.2,"84,097",,
549,"Khandi Alexander, Maya Angelou, Lloyd Avery II, Ché J. Avery",Nominated for 1 Oscar. Another 4 wins & 4 nominations.,N/A,USA,08 May 2001,John Singleton,,"Drama, Romance",English,51,"In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",https://m.media-amazon.com/images/M/MV5BZTk0YjE0ZTAtNDcyZC00MmRhLWFhYWQtZDVjN2U3ZDdjN2UzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,Columbia Pictures Corporation,R,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",23 Jul 1993,True,109 min,,Poetic Justice,movie,N/A,John Singleton,1993,tt0107840,6.0,"11,016",,
550,"Rutger Hauer, Dylan Walsh, Rya Kihlstedt, Johnny Cuthbert",N/A,N/A,"USA, Canada",20 Nov 2001,Peter Masterson,,"Action, Thriller",English,N/A,"An environmentalist gets involved in transporting an accused killer (Ben) from an isolated Alaskan town to the authorities. Ben is determined to escape, and his fellow trappers are ready to...",https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNTUyNjUyOF5BMl5BanBnXkFtZTcwOTI2MTcyMQ@@._V1_SX300.jpg,Sony Pictures Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]",N/A,True,95 min,,Arctic Blue,movie,N/A,Ross LaManna,1993,tt0106303,5.1,782,,
551,"Whoopi Goldberg, Kathy Najimy, Barnard Hughes, Mary Wickes",1 win & 3 nominations.,N/A,USA,20 Feb 2001,Bill Duke,,"Comedy, Family, Music",English,N/A,Showgirl Deloris Van Cartier returns as Sister Mary Clarence to teach music to a group of Catholic students whose run-down school is slated for closure.,https://m.media-amazon.com/images/M/MV5BMmM0YjY5YjctYzljMy00ODcxLWI3ZDItMmE1MGU5YTI5MzI3XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_SX300.jpg,Buena Vista,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}]",10 Dec 1993,True,107 min,,Sister Act 2: Back in the Habit,movie,N/A,"Paul Rudnick (characters), James Orr, Jim Cruickshank, Judi Ann Mason",1993,tt0108147,5.5,"43,842",,
552,"Kim Vithana, Jimmi Harkishin, Sarita Khajuria, Akbar Kurtha",3 wins & 3 nominations.,N/A,UK,09 Jan 1996,Gurinder Chadha,,"Comedy, Drama","English, Punjabi",N/A,"A group of women of Indian descent take a trip together from their home in Birmingham, England to the beach resort of Blackpool. The women vary in ages from mid-teens to old, and initially ...",https://m.media-amazon.com/images/M/MV5BMTYyNTM0Mzk3MF5BMl5BanBnXkFtZTcwNDAzMTgxMQ@@._V1_SX300.jpg,Sony Pictures Home Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",01 May 1994,True,101 min,,Bhaji on the Beach,movie,N/A,"Gurinder Chadha (story), Meera Syal (story and screenplay)",1993,tt0106408,6.5,921,,
553,"Dian Bachar, Stephen Blackpool, Stan Brakhage, Dan Brother",N/A,N/A,USA,29 Feb 2000,Trey Parker,,"Biography, Comedy, Musical","English, Japanese",N/A,The sole survivor of an ill-fated mining expedition tells how his taste for gold was replaced by that of human flesh.,https://m.media-amazon.com/images/M/MV5BMjE0ODI3Mjc0NV5BMl5BanBnXkFtZTgwOTM5MjgwMzE@._V1_SX300.jpg,Troma,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]",30 Aug 1996,True,95 min,,Cannibal! The Musical,movie,http://www.cannibalthemusical.net,Trey Parker (screenplay),1993,tt0115819,7.2,"10,907",,
554,"Katie Holmes, Derek Luke, Oliver Platt, Alison Pill",Nominated for 1 Oscar. Another 15 wins & 21 nominations.,"$2,400,000",USA,24 Feb 2004,Peter Hedges,,"Comedy, Drama","English, Mandarin",70,A wayward daughter invites her dying mother and the rest of her estranged family to her apartment for Thanksgiving dinner.,https://m.media-amazon.com/images/M/MV5BNDQyMDM3MzIyMl5BMl5BanBnXkFtZTcwMzUwMDU2NA@@._V1_SX300.jpg,United Artists,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",28 Nov 2003,True,80 min,,Pieces of April,movie,http://www.magiclanternpr.com/films/pieces_of_april.html,Peter Hedges,2003,tt0311648,7.1,"19,199",,
555,"Kurt Russell, Val Kilmer, Sam Elliott, Bill Paxton",2 nominations.,N/A,USA,02 Dec 1997,"George P. Cosmatos, Kevin Jarre",,"Action, Biography, Drama, History, Romance, Western","English, Latin",50,"A successful lawman's plans to retire anonymously in Tombstone, Arizona, are disrupted by the kind of outlaws he was famous for eliminating.",https://m.media-amazon.com/images/M/MV5BODRkYzA4MGItODE2MC00ZjkwLWI2NDEtYzU1NzFiZGU1YzA0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Buena Vista,R,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",25 Dec 1993,True,130 min,,Tombstone,movie,N/A,Kevin Jarre,1993,tt0108358,7.8,"113,863",,
556,"Cary Elwes, Richard Lewis, Roger Rees, Amy Yasbeck",1 nomination.,N/A,"France, USA",04 Apr 2006,Mel Brooks,,"Adventure, Comedy, Musical, Romance",English,44,"A spoof of Robin Hood in general, and Robin Hood: Prince of Thieves (1991) in particular.",https://m.media-amazon.com/images/M/MV5BZGYyNmU2NmEtNGU1ZS00YjFkLWI0MWQtZjU2MmUxZDAyN2UxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Twentieth Century Fox Home Entertainment,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",28 Jul 1993,True,104 min,,Robin Hood: Men in Tights,movie,N/A,"J.D. Shapiro (story), Evan Chandler (story), Mel Brooks (screenplay), Evan Chandler (screenplay), J.D. Shapiro (screenplay)",1993,tt0107977,6.7,"106,074",,
557,"Josef Hader, Alfred Dorfer, Maria Hofstätter, Roger Murbach",2 wins.,N/A,Austria,N/A,Paul Harather,,"Comedy, Drama",German,N/A,"Heinzi Boesel and Kurt Fellner are two Austrian health inspectors forced to work together, traveling through Austria. Over time a beautiful friendship evolves between the odd couple who ...",https://m.media-amazon.com/images/M/MV5BMjEwNTU1NDc0Nl5BMl5BanBnXkFtZTcwMDQwMDkxMQ@@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,True,90 min,,India,movie,N/A,"Josef Hader (play), Alfred Dorfer (play), Paul Harather, Josef Hader, Alfred Dorfer",1993,tt0107214,7.9,"2,599",,
